Processed_Sentence,Etiket
nehir karşı kıyı konuşlan,savaş
manga durum kontrol et devriye gönder,savaş
yer yat siper al,savaş
hadi,savaş
dayan,savaş
1 devriye kovboy,savaş
1 devriye kovboy,savaş
murph kovboy,savaş
çılgın yarala,savaş
bubi tuzak,savaş
anlaş,savaş
ayrıl,savaş
manga baş sensin,savaş
görev devral devriye devam et,savaş
birsonraki nokta ara,savaş
anlaş,savaş
gider arka aşağı herif,savaş
öl,savaş
önce nokta hata yap,savaş
bak,savaş
san bura,savaş
ol gerek,savaş
mı,savaş
ol,savaş
de,savaş
bence yön değiş,savaş
yön değiş,savaş
yön değiş,savaş
kayıp ol,savaş
palyaço kap çene,savaş
dinle,savaş
duy mu,savaş
yön değiş,savaş
yol git,savaş
koca taşak yol bul çalış,savaş
koca taşak hadi bak,savaş
zenci ön,savaş
ateş kesin,savaş
ateş kesin allah kahret,savaş
kahret sakin ol,savaş
ateş kesin,savaş
dinle,savaş
nişan gör,savaş
gör,savaş
olumsuz,savaş
cephane boşa harca,savaş
söyle ateş et,savaş
hayır,savaş
ateş kesin,savaş
ateş kesin,savaş
ayı ateş et,savaş
çavuş murphy,savaş
kovboy,savaş
murphy,savaş
konum,savaş
düşman saldırı,savaş
koca taşak vurul,savaş
numara nokta yarım kilometre kuzey,savaş
ön kalabalık düşman birlik ol,savaş
hemen tank destek iste,savaş
anlaş,savaş
birşeyleryapmaya çalış,savaş
uzaklaş,savaş
dinle,savaş
san tuzak düş,savaş
bina sürü düşman ol,savaş
tank destek iste,savaş
dur bekle,savaş
dikkatli ol,savaş
saldır,savaş
hemen geri çekil gerek,savaş
kahret,savaş
ateş kes ayı,savaş
sıç ateş et,savaş
bırak,savaş
tank gel git al,savaş
vurul,savaş
dayan,savaş
nişan avla iste,savaş
kahret,savaş
hayır,savaş
kahret ateş kesin,savaş
sik git,savaş
git al,savaş
otur kıç üstüne allah bela,savaş
ateş kesin,savaş
ulaş,savaş
ateş et,savaş
ateş et,savaş
nişan gör,savaş
cephane boşa harca,savaş
söyle ateş et,savaş
ateş et,savaş
bok ye,savaş
ver sıç telsiz,savaş
murph kovboy,savaş
ağız sıç,savaş
i̇ki kişi vurul,savaş
tank,savaş
üzgün kovboy,savaş
tank konu şans,savaş
durum bildir,savaş
geri zeka piç,savaş
dinle,savaş
tank bekle,savaş
saldır,savaş
saldır zaman ol,savaş
geri çekil lazım,savaş
hazır,savaş
dur,savaş
kıpırda,savaş
yer git,savaş
nişan,savaş
kes,savaş
emir ver geri çekil,savaş
doktor koca taşak ol,savaş
boktan durum kabul et lazım,savaş
bırak,savaş
iş bit,savaş
bil,savaş
hadi al lazım,savaş
hadi,savaş
kıpırda,savaş
emir,savaş
sik kovboy,savaş
hep sik,savaş
kahret,savaş
sik orospu çocuk,savaş
orospu çocuk,savaş
nişan,savaş
doktor nişan,savaş
kahret,savaş
kahret,savaş
sik,savaş
doktor koca taşak öl,savaş
tane nişan,savaş
manga bura getir,savaş
yol tehlike,savaş
hayır olamaz,savaş
uyku kekeme donlon rock ben gel,savaş
git bak,savaş
kalıp kolla,savaş
hemen dönme gerek,savaş
siz gel,savaş
hazır mı,savaş
hadi bak,savaş
şura bina tepe,savaş
telsiz ver,savaş
kovboy,savaş
kahret,savaş
nişan delik acayip mıhla,savaş
orospu çocuk,savaş
i̇yileşeceksin,savaş
ye palyaço,savaş
ye,savaş
sev pislik,savaş
dayan oğul,savaş
dayan,savaş
dayan,savaş
dayan,savaş
i̇ntikam vakit,savaş
sıç delik dikkat et,savaş
sis bomba at,savaş
hazır mı,savaş
donlon rock şura,savaş
iki ben gel,savaş
palyaço şura,savaş
çaylak,savaş
nişan hakla,savaş
nişan hakla,savaş
palyaço nun göt kurtar,savaş
nişan hakla,savaş
ağız sıç,savaş
harika,savaş
katil,savaş
yürek sök mi,savaş
de,savaş
dua,savaş
yavru fik fik,savaş
yap,savaş
i̇şi bitik,savaş
sik git,savaş
ol,savaş
sik,savaş
bırak çürü,savaş
şekil bırak,savaş
bak göt herif,savaş
kovboy öl,savaş
arkadaş yeni öl,savaş
manga emir,savaş
kuzey fare yem bırak de,savaş
manga baş ol çalış,savaş
şekil bırak de,savaş
vur,savaş
vur,savaş
hakla iste buyur,savaş
bitir iş,savaş
vur,savaş
sert ada madalya ver,savaş
gözüpek dost,savaş
gözüpek,savaş
bugünlük yeterince tarih geç,savaş
kamp kur nehir hızlı adım ilerle,savaş
ev dön becer sümük komşu kız,savaş
hayal et başla,savaş
hala hayat parça ol,savaş
dönüş kal mutlu,savaş
boktan biryer evet,savaş
hayat,savaş
kork,savaş
