Processed_Sentence,Etiket
general aşağı uçaksavar ateş koru,tarih
planör taban kaynakla çekil plaka monte et,tarih
yazık planör uçak bırak haber,tarih
yük tren uçur çalış şe anla,tarih
planör had fazla ağır denk unsur kal,tarih
düz tut çalış kol kır,tarih
bırak açı yakala irtifa kazan,tarih
el gele yap planör denge bozul,tarih
lanet olası meteor hızla aşağı in,tarih
bura düş,tarih
planör rahat kon durum fena değil,tarih
kahret ağır,tarih
düş yer çimen al ıslak kaygan,tarih
arazi aşağı meyil,tarih
sonuç 22 ada öl,tarih
general,tarih
ada,tarih
cephe tür olay,tarih
fubar,tarih
fubar,tarih
fubar,tarih
fubar,tarih
i̇şte konu hak,tarih
almanca sözlük fubar ara kelim,tarih
upham,tarih
emret,tarih
başka paraşüt birlik,tarih
ryan ara ol git bak,tarih
emret,tarih
bu kontrol et iste,tarih
öl künye,tarih
say iste,tarih
ada üzer ört zor kal efendim,tarih
jackson,tarih
şu bak,tarih
emret,tarih
yar et,tarih
de küçük fare içinde ol,tarih
i̇çindeyse bul,tarih
bul piç,tarih
para koy hala hayat,tarih
bul 10 papel,tarih
bak kim var,tarih
avanak herif şans,tarih
çaylak,tarih
bak devam konuş,tarih
pekala gel gary lanico,tarih
rubino,tarih
mike cessacchio,tarih
makarna,tarih
yap,tarih
wee willie winkie arkadaş mutlaka,tarih
bul,tarih
piç,tarih
jackson karış,tarih
bak ön dur,tarih
hangi bak bil,tarih
çene kapat reiben,tarih
sakin,tarih
bugün huy üzerinde,tarih
san talih,tarih
bahset,tarih
ryan,tarih
ryan,tarih
mellish bak,tarih
bil mu,tarih
dahi harbi öyle,tarih
rienne fransız ad ara fark anla mu,tarih
fark et,tarih
üç geçer,tarih
ben bok,tarih
fark new york isim,tarih
yar gerek lubeck,tarih
ben ful,tarih
ye,tarih
ben floş royal,tarih
künye bak,tarih
hile yap,tarih
yar gerek lubeck,tarih
lanet oku mu,tarih
aman tanrı,tarih
zavallı hergele bak,tarih
san kurşun geçir değille,tarih
bence değille,tarih
kulak ara hoşlan,tarih
gibi bacak ara şe benze,tarih
hak ver,tarih
fena değil jackson,tarih
ben,tarih
bok ye san,tarih
lanet paraşüt izle,tarih
poker fiş,tarih
koy torba,tarih
içinde,tarih
çift fark grup ayrıl,tarih
orman ala hansel gretel misal gezin ad çağır,tarih
geç duy zor,tarih
ryan,tarih
zor ol yüzbaşı,tarih
yerli halk gör,tarih
ryan,tarih
ryan tanı,tarih
101nci hava i̇ndirme de ryan,tarih
ryan ad biri tanı mu,tarih
iowa dan james ryan,tarih
ryan biri tanı,tarih
james ryan,tarih
hey joe,tarih
mandelsohn bölük ryan takıl mu,tarih
evet san öyle,tarih
getir bura zaman,tarih
ryan tanı mu,tarih
yüksek sesle konuş gerek efendim,tarih
i̇yi duy efendim,tarih
gel git,tarih
alman bomba kafa yanında patla,tarih
anlaş anlaş,tarih
ryan tanı mu,tarih
ryan,tarih
james ryan,tarih
jimmy ryan,tarih
james,tarih
james francis ryan,tarih
hayır hayır hayır,tarih
james francis ryan,tarih
kale ver,tarih
yaz yaz ver,tarih
kale,tarih
küçük tane efendim,tarih
yaz de,tarih
james francis ryan soru işaret,tarih
iowa soru işaret,tarih
tanı mu,tarih
tanı,tarih
mesaj oku,tarih
bak,tarih
evet,tarih
tanı efendim,tarih
bil,tarih
evet evet in bölge 30 ıskala,tarih
bumville lanet yer yakın in,tarih
kişi bura top nokta gel,tarih
karşı albay çık,tarih
ada topla ramelle götür,tarih
ramelle,tarih
köprü koru,tarih
son görüş efendim,tarih
i̇yi,tarih
sağ,tarih
teşekkür et,tarih
yaz,tarih
oku oku teşekkür,tarih
etraf top,tarih
sağol teğmen,tarih
ramelle,tarih
bura şura,tarih
ramelle,tarih
merderet nehir üzerinde hemen güneybatı,tarih
bahset köprü hakkında bil mu yüzbaşı,tarih
evet,tarih
hedef zaman cherbourg,tarih
el derin de lima geçir paris ulaş,tarih
rommel bil,tarih
yüz zırh,tarih
merderet üzer geçir yer pozisyon al,tarih
çıkar birlik cherbourg sağ dön kanat vur iste,tarih
nehir üzerine sağlam köprü kasaba altın değer kıl,tarih
git,tarih
yüzbaşı,tarih
radar istasyon,tarih
kullan durum ol,tarih
i̇stasyonun alt kum torba siperlen sığınak hareket,tarih
gör,tarih
evet tahmin et,tarih
ne,tarih
makina büyük ihtimal 42,tarih
tanrı,tarih
adam hakla,tarih
iç çocuk,tarih
hayır arma 82 hava i̇ndirme tümen,tarih
şans küs,tarih
kız hızlı bil,tarih
kal yol taraf uzat,tarih
herif geç anla hızlı şekil etraf dolan,tarih
evet yüzbaşı kısacası şey etraf geç git,tarih
söyle duy,tarih
etraf dolaş,tarih
konu reiben ley efendim,tarih
88 likleri geri bırak,tarih
hava kuvvet,tarih
hava kuvvet makina tüfek cephane harca,tarih
yüzbaşı geç görev devam et,tarih
görev efendim,tarih
iste,tarih
bırak geç bölük tuzak düşür,tarih
hayır efendim,tarih
söyle,tarih
basit de,tarih
amaç yanında gerek risk görün efendim,tarih
amaç savaş kazan,tarih
efendim iç kötü his,tarih
son konu hisset,tarih
pekala,tarih
yoğun kor ateş alt kişi fırla,tarih
mellish sağ taraf git,tarih
orta çık,tarih
sol git,tarih
sol git,tarih
git,tarih
sol taraf al,tarih
pekala,tarih
upham jackson tüfek değiştiri,tarih
geri yavaş yavaş gel,tarih
emret,tarih
şarjör değiş zor bırak bask alt tut ilerle,tarih
bomba menzil hakla düşün,tarih
orta al efendim,tarih
sürat,tarih
san,tarih
sol git efendim,tarih
çene kapa,tarih
reiben destek ateş se,tarih
teçhizat el ulaş yer,tarih
hedef koş ol ilave bomba al,tarih
tep temiz,tarih
kişi yer ölü,tarih
upham teçhizat bura gel,tarih
su fazladan sargı bez ihtiyaç,tarih
yedek tak kutu morfin getir,tarih
yedek tıbbi tak kutu morfin getir,tarih
hassiktir,tarih
sulfamid tozu getir,tarih
ayak kaldır,tarih
fazla sulfamid mellish,tarih
i̇yileşeceksin doktor,tarih
şey,tarih
hastane gemi ev dön,tarih
fazla sulfamid,tarih
ayak kaldır,tarih
ayak kaldır,tarih
hallet hallet,tarih
i̇yileşeceksin wade,tarih
upham matara ver,tarih
bastır,tarih
haydi haydi,tarih
şura bastır,tarih
i̇yileşeceksin,tarih
vurul,tarih
görün,tarih
morfin ver,tarih
görün,tarih
görün,tarih
i̇yileşeceksin,tarih
morfin ver,tarih
i̇şte gel,tarih
omurga vurul,tarih
omurga vurul,tarih
kaldır,tarih
yavaş yavaş yavaş,tarih
basınç,tarih
sor doktor,tarih
i̇yisin,tarih
wade kurşun sırt önem yer çık,tarih
delik büyük,tarih
meşe palamut,tarih
yatır tekrar,tarih
bastır,tarih
bastır,tarih
bastır,tarih
bastır,tarih
diğer kötü kana ye,tarih
el üzerine koy,tarih
üzerine koy,tarih
i̇şte ora,tarih
tanrı karaciğer,tarih
tanrı karaciğer,tarih
yap gerek söyle,tarih
iyi söyle,tarih
yap wade,tarih
yap gerek söyle,tarih
kahret,tarih
morfin iş yar,tarih
fazla zarar ver efendim,tarih
ver,tarih
hak,tarih
ver morfin,tarih
ver morfin,tarih
öl iste,tarih
wade,tarih
gel,tarih
wade wade,tarih
tane ver,tarih
anne,tarih
anne,tarih
ev git iste,tarih
ev git iste,tarih
anne anne anne anne,tarih
orospu,tarih
reiben tut,tarih
reiben dur,tarih
yap teslim ol,tarih
bağışla tanrı kutsa,tarih
yan gel,tarih
wade def hazırla mezar çukur kaz,tarih
aynı aşağı paraşüt geçerli,tarih
soy istihbarat iş yara bak,tarih
sor puşt wade vur,tarih
sor,tarih
fark et,tarih
fark et,tarih
makine baş var,tarih
hayır değil ateş et,tarih
kes latince pislik ak ağız,tarih
jackson vurul,tarih
kahret,tarih
sıyır ol,tarih
git yara temizle pansuman yap,tarih
çavuş çevre kolaçan et,tarih
öldür,tarih
öldür teslim ol,tarih
ateş et,tarih
de söyle umur upham,tarih
komutan,tarih
komutan öldür iz ver,tarih
ceset gömme yar et,tarih
ne,tarih
amerikan sigara,tarih
sev amerikan sigara,tarih
buhar ge willie,tarih
evet buhar ge willie,tarih
evet buhar ge willie,tarih
amerika,tarih
iş bit,tarih
deri in lazım yeterince derin,tarih
bitir söyle,tarih
evet san,tarih
yürü,tarih
hayır,tarih
evet,tarih
hayır bitir,tarih
amerika sev,tarih
şatafat çocuk oyuncak haydi uçurt uçur kedi dil,tarih
fasulye yığın,tarih
betty boop,tarih
kase,tarih
betty grable,tarih
güzel bacak,tarih
söyle gör mu,tarih
söyle gör mu,tarih
söyle,tarih
kahrolsun hit,tarih
kahrolsun hit,tarih
sıhhiye arkadaş üzgün savaş,tarih
efendim wade üzgün söyle,tarih
wade üzgün söyle efendim,tarih
yüzbaşı,tarih
yüzbaşı,tarih
bil,tarih
savaş esir,tarih
teslim,tarih
teslim komutan,tarih
yön 1 000 ad git söyle,tarih
göz bağ çöz ön çık müttefik devriye teslim ol,tarih
şaka ol,tarih
git iz ver,tarih
savaş esir reiben,tarih
yan götür,tarih
bizimki geç bul,tarih
birlik bul tekrar üst sal,tarih
yüzbaşı düşman salıver,tarih
saçmalık,tarih
hak,tarih
saçmalık,tarih
saçmalık demek,tarih
esir vur lanet olası kural aykırı,tarih
lanet olası kural yeni arkadaş sik git,tarih
gerek makul buy galiba yüzbaşı,tarih
teçhizat toparla git,tarih
duy,tarih
kuşan teçhizat,tarih
yüzbaşı emir ver,tarih
duy,tarih
makine yuva al emir ver,tarih
sonuç harika çavuş,tarih
çizme aş asker,tarih
evet efendim makine yuva ele geçir önem emir,tarih
yüz adam kaybet,tarih
i̇şte um ryan anne küçük jimmy sin hayat,tarih
adam hayat önem bil mutlu,tarih
bul,tarih
bul,tarih
bul,tarih
uzak dur,tarih
reiben kalk,tarih
teçhizat topla geç,tarih
görev iş kal,tarih
sakın yüzbaşı sırt dönme,tarih
sıra geç reiben,tarih
hayır,tarih
gerek hayat geri kalan askeri cezaevi geçir iş bit,tarih
söyle asker,tarih
yüzbaşı,tarih
saçmalık,tarih
geç,tarih
ryan vur,tarih
hayır sev vur,tarih
git iste bırak git,tarih
iz ver,tarih
yüzbaşı,tarih
gör mu,tarih
yüzbaşı,tarih
efendim,tarih
ryan öl efendim,tarih
palavra bak,tarih
efendim olay,tarih
yüzbaşı altıncı his kuvvet iç hisset,tarih
orospu çocuk öldür vur,tarih
biri,tarih
dur çavuş,tarih
sık bacak ev gönder,tarih
lanet koca ağız vur,tarih
el gele art koy zaman,tarih
sus,tarih
çek tetik,tarih
yüzbaşı,tarih
havuz par,tarih
korkak orospu çocuk tek,tarih
bekle sık çavuş,tarih
hak gir iddia ana birik par ne,tarih
birik,tarih
300 dol 300,tarih
öğretmen,tarih
pennsylvania nın addley kasaba okul,tarih
i̇ngilizce komposizyon ders ver,tarih
son 11 yıldır thomas alva edison lise n,tarih
i̇lkbaharda okul beyzbol takım koç yap,tarih
vay ana işe bak,tarih
yaşa yer insan yap söyle,tarih
düşün belli,tarih
büyük,tarih
büyük muamma,tarih
san değiş ol,tarih
merak et değiş,tarih
yan dön dön tanı,tarih
bugün,tarih
gün anlat,tarih
ryan gel,tarih
ryan hakkında bil umur,tarih
ada ifade et,tarih
is,tarih
ramelle git bul sağ salim ev ulaş,tarih
kar yan dönme sağla,tarih
zaman görev bu,tarih
ayrıl iste,tarih
bırak git savaş katıl iste,tarih
git öyle mani ol,tarih
evrak hazırla,tarih
bil hisset öldür ada ev uzaklaş,tarih
ak git gün,tarih
bırak anı,tarih
yalnız tenha,tarih
dalga geç unutulmaz anı,tarih
umut hapis ruh otur,tarih
acı durum,tarih
otur dala kasvet sar yan,tarih
bil yakın kaçır akıl,tarih
palet araç,tarih
siper al,tarih
ateş,tarih
ateş,tarih
sol yan sar hazır ol,tarih
sol kana dikkat,tarih
göz ayır,tarih
öl emin ol,tarih
101nci hava i̇ndirme,tarih
çık,tarih
i̇kinci lere bağ keşif birlik,tarih
araştır aracı bekle büyük ihtimal oy,tarih
yüzbaşı mil 2 komando tabur bölük,tarih
onbaşı henderson 501nci tümen bölük,tarih
ryan 506 alay 1nci bölük,tarih
toynbe 506 alay 3ncü bölük,tarih
james francis ryan,tarih
evet efendim,tarih
tahmin et,tarih
görünüş bayağı hırpala,tarih
evet komutan,tarih
kısmi çatış,tarih
an orta çık 88 liklerle ana belle,tarih
i̇mdat çağrı ilgilen şikayet dilekçe yaz,tarih
suçla,tarih
baş komuta,tarih
yüzbaşı jennings efendim,tarih
an el onbaşı,tarih
görev bura,tarih
bura ryan,tarih
efendim,tarih
iowa dan james francis ryan mı,tarih
evet efendim,tarih
peyton iowa,tarih
konu ne,tarih
kardeş çatış hayat kaybet,tarih
hangi,tarih
doğru,tarih
evet kork,tarih
üste gel zaman ihtiyaç ol,tarih
git iste ye var,tarih
mevzu ne,tarih
ryan kardeş kaybet,tarih
hangi,tarih
hepsi,tarih
yol söyle gel,tarih
ev git,tarih
geri götür emir al,tarih
geri götür,tarih
onbaşı henderson,tarih
personel say azalt üzgün emir emir,tarih
bura sıkıntı hafifle yön haber,tarih
söyle imkan,tarih
güney ne bit bil,tarih
al emir efendim,tarih
içinde görev terket git,tarih
anla durum fark,tarih
fark düşün efendim,tarih
amerika genelkurmay başkan fark söyle,tarih
efendim paha köprü tut emret,tarih
82 hava tümen bağ uçak merderet boyunca iki köprü,tarih
valognes tek köprü,tarih
alman bırak ol tutun nokta kal mevzi değiş zor kal,tarih
asker birlik kal iste ayrı konu parti son er,tarih
efendim takviye kuvvet gele ayrıl,tarih
teçhizat topla dakika,tarih
efendim,tarih
hey pislik,tarih
bul çalış adam öl,tarih
efendim,tarih
i̇simleri ne,tarih
irwin wade adria caparzo,tarih
wade,tarih
caparzo,tarih
mantık komutan,tarih
git hak ol,tarih
adam,tarih
savaş,tarih
katlan başka amerikan bayrak gönder,tarih
anne de,tarih
bul,tarih
köprü görev yap yan geri kal kardeş,tarih
terk et asla mümkün olmadık söyle,tarih
san anla,tarih
köprü terk et güç,tarih
yap,tarih
çavuş garip çizgi geç,tarih
dünya gerçeküstü ulaş tur at,tarih
ora kesin konu hava ası kal,tarih
bil,tarih
düşün,tarih
düşün bil iste san,tarih
hayır mike iste,tarih
yan çocuk hak de,tarih
ev dönme hak,tarih
kal iste kal,tarih
bırak ev dön,tarih
evet,tarih
yan de,tarih
mucize kal çıkma başar,tarih
gün geri bak ryan kurtar,tarih
korkunç lanet bok çukur iç çek çıkarabilinecek,tarih
temiz karar,tarih
de,tarih
düşün bu efendim,tarih
de yüzbaşı,tarih
yap,tarih
hep ev dönme hak kazan ol,tarih
kardeş,tarih
el,tarih
2 adet 30 kalibre makine 17 bomba,tarih
11 hawkins mayın,tarih
mermi kal bazuka,tarih
muhtelif hafif silahla,tarih
60 lık havan şarapnel parça tahrip,tarih
tank ön kat sür tükürük bombardıman tut,tarih
ol,tarih
düşün komutan,tarih
bil,tarih
kanat hızla hareket et çalış düşün,tarih
bina ara ana cadde,tarih
moloz darboğaz yarat bölüm çek,tarih
hareket kabiliyet,tarih
60 ton,tarih
tank barikat çevir kanat savaş şans ol,tarih
efendim dağıt,tarih
ol sert vur köprü geri çekil,tarih
makine hareket yukarı tepe kötü haber yağ,tarih
ana fikir,tarih
jackson,tarih
bak bak mümkün çan kule çıkma iste,tarih
emret,tarih
gerekli yan arkadaş ver,tarih
komutan arkadaş zarar,tarih
30 kalibre tüfek 1 000 mermi de,tarih
parker çık,tarih
evet kötü fikir yüzbaşı,tarih
mesel tank ana yol,tarih
çıkma sağla cadde sok çalış hal sok,tarih
mesel yap planla,tarih
parker hak,tarih
hava i̇ndirme de değerli dost de,tarih
el tükürük bomba,tarih
iş yap kalk tank bura sok tahrip et,tarih
tazı kovala tavşan ver,tarih
tank palet vur,tarih
evet ne,tarih
yapışkan bomb kullan,tarih
yapışkan bomb efendim,tarih
komutan uydur,tarih
hayır sahra talimatname,tarih
i̇stiyorsanız bak,tarih
görünüş yan talimatname efendim,tarih
aydınlat,tarih
pekala patla,tarih
tnt tip patla,tarih
evet el köprü hava uçur döşe tip,tarih
i̇yi biraz biz paylaş zaman,tarih
sıradan asker çorap al,tarih
taşı tip doldur,tarih
basit fünye uydur,tarih
hepsi gres yağ sıva,tarih
at yapış yapış gerek,tarih
yapış ad yapışkan bomb,tarih
tank palet vur yol bil var dikkat dinle,tarih
işe bak çorap teslim et,tarih
çek yukarı,tarih
pekala ateş aç ala seç,tarih
çan kule çarpaz ateş al,tarih
görüş açı dört üç bölü ben,tarih
yavaş,tarih
tut,tarih
i̇şte mayınla,tarih
el gele iyi yap,tarih
makine berbat nokta mevzilen,tarih
mevzi ad,tarih
alamo,tarih
bura püskür son kal ada köprü hava uçur,tarih
fünye 30 saniye geri say ayar,tarih
yüz herkes son kalıp fünye ateşle toz ol,tarih
uzun ömür ol,tarih
uyarı bulun,tarih
yüzbaşı,tarih
düze içinde ye,tarih
fazla ad öte,tarih
konu pazarlık açık,tarih
cephane al,tarih
yürü,tarih
hey upham,tarih
efendim,tarih
dinle,tarih
dinle mu,tarih
evet,tarih
deli dana koştur ye kaybet gerek geri çekil,tarih
herkes cephane servi yap hazır nazır ol iş bit,tarih
demek anla mu,tarih
hazır nazır,tarih
mi,tarih
evet,tarih
i̇ngiltere gemi bin herkes karton sigar dağıt,tarih
hayır teşekkür iç,tarih
de,tarih
sigar iç,tarih
garip durum,tarih
i̇nanılmaz,tarih
bilinen tarif öte iğrenç,tarih
evet konu hak,tarih
fubar,tarih
evet gerçek gösteri ol benze,tarih
evet,tarih
sakin,tarih
fubar,tarih
şarkı söyle efendim,tarih
edith piaf,tarih
hüzün,tarih
sevgili terk et,tarih
gider git sevgili yüz hala göz ön,tarih
yeterince açıkla,tarih
hayat temsil,tarih
kol ol hayal et,tarih
bölü,tarih
kısım söyle,tarih
nakarat bölü,tarih
nakarat,tarih
kulak fısılda,tarih
göz kapat hayal daldır söyle,tarih
fevkalade bula,tarih
bak upham evet,tarih
doğru söyle gerek garip şekil etkile,tarih
fevkalade,tarih
gerçekten hüzün şark,tarih
şark başlangıç de gün bırak git,tarih
terket git gün çare,tarih
gökyüzü var yeryüzü var,tarih
upham,tarih
şarkı devam et alman vur kal,tarih
bilek kendi kes,tarih
tuhaf herif upham,tarih
özür dil,tarih
edith piaf söyle,tarih
şark hatırla bil mu,tarih
bayan rachel troubowitz,tarih
acemi birlik katıl gün söyle,tarih
de dokun,tarih
hayır bayan troubowitz amir karı,tarih
dene anne mağaza gel,tarih
rahatlıkla 100 be sütyen giy anla mümkün,tarih
100 be,tarih
meme felaket büyük,tarih
kocaman meme,tarih
90 be giy ikna et,tarih
soyun oda gir,tarih
i̇kizlerini ipek kurdela,tarih
dantel sütyen iç sıkış çalış,tarih
görüntü mükemmel meme sütyen taş,tarih
sütyen gerçekten dar gel,tarih
hayır güzel,tarih
alet özgürlük anıt dikil farket,tarih
de richard sakin,tarih
ekle git,tarih
üz korkut gör,tarih
göz kapat hayal etmen iste anla,tarih
hanımefendi de,tarih
i̇yi mi efendim,tarih
evet tempo tut çalış,tarih
öğretmen ol,tarih
evet,tarih
iş becer herhalde,tarih
kardeş beraber öğretmen yap,tarih
ol,tarih
binlerce çocuk yetiş,tarih
kardeş yüz göz ön getir,tarih
dene dur gör,tarih
siz,tarih
şart durum düşün,tarih
anlam ne,tarih
yüz içinde belirli şey düş,tarih
mesela yap şey,tarih
ev düşün belirli şey düşün,tarih
arka bahçe hamak düşün,tarih
kar eski eldiven tak gül buda,tarih
gece kardeş iki gel gece yarı uyan,tarih
sürpriz söyle,tarih
al ahır çatı çıkar,tarih
büyük kardeş dan,tarih
ali jardin ora,tarih
kuru ağaç bur üst düş düş dal sıyır,tarih
kız göz ön getir,tarih
dan kız gömlek sıyır sır sütyen gel,tarih
sean aniden haykır,tarih
danny genç,tarih
yap,tarih
ali jardin duy çığlık at,tarih
atla ahır koş kaç gömlek hala kafa üzer,tarih
doğru git duvar çap nakavt,tarih
dan kız,tarih
kovala başla aynı zaman ali yer baygın yat,tarih
uyan,tarih
bacak tut sürükle başla,tarih
el kürek al sean vur çalış,tarih
sean de vur çalış,tarih
iyi et,tarih
dan kız,tarih
kürek sallama başla,tarih
kürek el fırla git gaz lamba çarp patla,tarih
olay ahır kül ol,tarih
i̇şte buy son an,tarih
ertesi gün dan acemi eğitim git,tarih
dört son gece,tarih
üzer se geç,tarih
vay,tarih
kar gül bahset mi,tarih
hayır,tarih
bölü kendi sakla,tarih
düşman doğu gel,tarih
i̇ki adet tiger tank gör,tarih
tane panzer,tarih
piyade,tarih
50 küsur,tarih
dağıl,tarih
yap bil,tarih
reiben tavşan atla,tarih
emret,tarih
upham koru,tarih
mellish henderson şarjör takı emniyet açık,tarih
cephane kontrol et,tarih
i̇yi şans reiben,tarih
şans ihtiyaç çavuş,tarih
şans doğ,tarih
beş iz mermi ol,tarih
evet,tarih
unut iz mermi yön çalış,tarih
kilit ayar kontrol et hazır lazım,tarih
upham,tarih
gör,tarih
onbaşı upham,tarih
emret,tarih
30 kalibre makine tüfek,tarih
bay mellish çan kule bay jackson gerekli,tarih
upham,tarih
jackson yeterince mellish götür,tarih
ton piyade,tarih
yem yut yut emin değil,tarih
ye,tarih
panzer yem yut,tarih
piyade sol taraf ilerle,tarih
yarım palet yaklaşık 20 asker beraber geç,tarih
mellish,tarih
henderson,tarih
ye değiştiri,tarih
yap yap ateşle,tarih
ateşle,tarih
sağ kanat 30 piyade,tarih
git delik bul durdur,tarih
ye değiştiri,tarih
upham,tarih
temiz,tarih
alman,tarih
sağ kanat,tarih
yer yat,tarih
yer yat,tarih
upham,tarih
30 kalibre mermi,tarih
acele,tarih
yüzbaşı bul,tarih
kanat çök,tarih
dön,tarih
hala aktif,tarih
hayır hayır ryan,tarih
yer yat,tarih
yer yat,tarih
ryan,tarih
ryan,tarih
kalk üst,tarih
ryan mi,tarih
kalk üst,tarih
iyi yüzbaşı sağol,tarih
bomba,tarih
çık tank,tarih
kapak içeri salla,tarih
bomba,tarih
20 milimetre,tarih
20 milimetre gel,tarih
nişan 20 millimetrelik gel,tarih
hakla,tarih
aşağı ağır silah siperlen,tarih
vur,tarih
panzer,tarih
kımılda parker,tarih
hedef aşağı saat yön,tarih
kahret,tarih
tanrı güç ver,tarih
ye değiş,tarih
haydi,tarih
upham,tarih
siper,tarih
siper,tarih
30 kalibre mermi bit,tarih
el savaş öğret,tarih
parmak dövüş yetenek ver tanrı adına,tarih
erdem sığınak adına,tarih
kudret yarat adına,tarih
koru güven tanrı adına,tarih
parker yer yat,tarih
yüzbaşı 20 milimetre bitir,tarih
şekil sarma dene,tarih
i̇yi nokta bul indir,tarih
gönder bomba,tarih
sıç,tarih
upham,tarih
upham,tarih
upham cephane getir ulan,tarih
yavaş ol,tarih
tüfek tıka,tarih
30 luk mermi,tarih
ben,tarih
upham,tarih
upham,tarih
reiben,tarih
reiben,tarih
mermi bit,tarih
fişek lazım kimse,tarih
şans,tarih
bırak bitir iş,tarih
dur,tarih
dur,tarih
dinle,tarih
dur dur,tarih
hayır hayır hayır,tarih
böyle kolay,tarih
gör bak acı son bul,tarih
kahret,tarih
orospu çocuk,tarih
orospu çocuk,tarih
emir bekle,tarih
sağ sol kanat kapa,tarih
sağ taraf saldır hazır ol emir bekle,tarih
geri,tarih
evet,tarih
sağ taraf sağ taraf,tarih
mermi bit,tarih
60 kalibre,tarih
hava boru ol kullan,tarih
kur tel at ger fırla,tarih
tanksavar,tarih
alamo git,tarih
alamo,tarih
alamo,tarih
hallet,tarih
geri çekil,tarih
hemen peş gel,tarih
i̇şimiz bit bit gel,tarih
ye değiş,tarih
reiben,tarih
doldur,tarih
gönder,tarih
köprü patla,tarih
çık,tarih
köprü boşaltı,tarih
çavuş,tarih
mike mi,tarih
rüzgar kal,tarih
bura boşaltı,tarih
kendi koru,tarih
köprü uçur,tarih
haydi haydi,tarih
tiger tank bölük köprü geç,tarih
i̇şte ora,tarih
200 metre ileri saat 11 yön,tarih
yüzbaşı,tarih
mike,tarih
mike,tarih
yüzbaşı cehennem git,tarih
yüzbaşı bura dön,tarih
elle yukarı silah bırak,tarih
silah bırak,tarih
elle yukarı,tarih
silah bırak,tarih
elle yukarı,tarih
askeri tanı,tarih
ada tanı,tarih
kap çene,tarih
upham,tarih
git,tarih
defol,tarih
dayan yüzbaşı,tarih
sıhhiye,tarih
sıhhiye,tarih
sıhhiye,tarih
tanksavar uçak efendim,tarih
51 ler,tarih
omuz melek,tarih
de efendim,tarih
james,tarih
hak,tarih
hak,tarih
değerli hanımefendi,tarih
büyük mutlu içinde yaz mektup bilgi sun,tarih
oğul james ryan satır yaz sapasağlam,tarih
avrupa daki savaş alan ayrıl ev yolcu başla,tarih
cephe gelen raporla göster dünya zorba baskı,tarih
kurtar amaç sürdür aile büyük acı yaşa savaş,tarih
james görev büyük cesaret getir,tarih
kardeş acı ölüm öğren,tarih
büyük metanet karar görev devam et,tarih
savaş bakanlık nın ordu bağ kadın erkek,tarih
minnettar ulu duygu büyük mutlu tercüman,tarih
oğul james beraber uzun sağlık mutlu ömür dile,tarih
elim savaş sırasında büyük kayıp uğra şahıs,tarih
binlerce amerika aile acı savaş,tarih
sağ salim dön oğul dindir,tarih
i̇nsan hayat tehlike at kayıp keder duygu boğuş uzun,tarih
karanlık gece güç ver dize siz paylaş iste,tarih
alıntı yap,tarih
tanrı kayıp acı dindir kaybet,tarih
sev aziz hatıra başbaşa bırak dua et,tarih
özgürlük uğur yap ol büyük fedakar karşılık,tarih
muhteşem gurur şahıs ait,tarih
abraham lincoln,tarih
içten saygı,tarih
george marshall genel kurmay başkan,tarih
bugün aile ben beraber,tarih
ben gel iste,tarih
dürüst ol gerek bura tekrar gel hisset emin değil,tarih
gün köprü söyle akıl çık,tarih
hayat el gel düzgün şekil yaşa çalış,tarih
um layık ol,tarih
um az göz,tarih
yap ol hak et,tarih
james,tarih
yüzbaşı john mil,tarih
yarar hayat sürdür söyle,tarih
ada ol söyle,tarih
öyle,tarih
divxplanet ortak çeviri,tarih
çevirmen,tarih
neottoman zephyros razor_tr aybike sacit,tarih
gollum_27 albus alpercingir katenginwinslet pross,tarih
alatrka halbarad kuba kırıkkanat bond,tarih
shirak engel charliezy gunslinger oberst,tarih
doctor_jivago shamo navyblue man clint eastwood,tarih
no_one krist kreuk captainfuture silvershadow oezel,tarih
