Processed_Sentence,Etiket
kol alt şe,polisiye
gelen,polisiye
kol alt paket var,polisiye
yanında iç dolu bavul taşı,polisiye
kız yatak otur,polisiye
bağla,polisiye
geçin yap iş memnun mu,polisiye
gör,polisiye
hayır memnun değil,polisiye
hayat,polisiye
silah,polisiye
yap,polisiye
yap,polisiye
üzer koy,polisiye
giy,polisiye
kız seks yap iste,polisiye
yap,polisiye
o yat,polisiye
tanrı,polisiye
ağız silah daya,polisiye
lanet silah boğaz,polisiye
kahret,polisiye
tanrı,polisiye
yar,polisiye
yar,polisiye
mutlu sonla bit,polisiye
yakala yeterince mutlu ol,polisiye
john doe yakala,polisiye
tahmin et şeytan çıkar,polisiye
beklenti gerçek,polisiye
şeytan,polisiye
insan,polisiye
eleştir şikayet et söyle,polisiye
zor gün hazırla düşün,polisiye
sağol,polisiye
kahraman ol,polisiye
şampiyon iste,polisiye
i̇nsanlar şampiyon iste,polisiye
çizburger loto iste,polisiye
hey bura gel,polisiye
bil iste,polisiye
evet,polisiye
söyle,polisiye
devam,polisiye
kayıt fazilet,polisiye
kabul et yer fazla yaşa,polisiye
san,polisiye
san,polisiye
fark değil,polisiye
değil,polisiye
fark ol söyle,polisiye
değil,polisiye
saygı göster,polisiye
kayıt çöz,polisiye
hayat diren uyuştur batak,polisiye
sapla kolay,polisiye
çal kazan kolay,polisiye
çocuk çocuk büyüt kolay,polisiye
sevgi bedel,polisiye
çaba gerek,polisiye
akıl hasta söz et,polisiye
kafa ye katil söz et,polisiye
hayır,polisiye
evet,polisiye
bugün,polisiye
günlük yaşam söz et,polisiye
saf ol,polisiye
boşver,polisiye
dinle,polisiye
i̇nsanların soru önemse,polisiye
önemse,polisiye
saçma,polisiye
önemse mu,polisiye
hak,polisiye
fark yarat,polisiye
asıl konu,polisiye
ayrıl neden söyle şey,polisiye
inan ilgi ol bence,polisiye
bu inan iste,polisiye
ayrıl,polisiye
aynı fikir ol iste,polisiye
evet hak,polisiye
rezalet,polisiye
git kulübe yaşa deme iste,polisiye
de,polisiye
katıl,polisiye
katıl,polisiye
yap,polisiye
ev git,polisiye
sağol,polisiye
sev,polisiye
fazla,polisiye
bil,polisiye
pazar 911,polisiye
acil konu ne,polisiye
tekrar et mi,polisiye
git,polisiye
yap,polisiye
ki̇bi̇r durum ne,polisiye
uyku hap,polisiye
el biri yapış,polisiye
telefon ele,polisiye
gör,polisiye
doğra,polisiye
bandajla,polisiye
yar çağır yaşa,polisiye
feci şekil,polisiye
eziyet kurtar,polisiye
hadi,polisiye
burn kes,polisiye
garez ol,polisiye
yeni yap,polisiye
bit kal kar ver,polisiye
i̇ki ol,polisiye
john doe yakala,polisiye
cinayet bitir,polisiye
dav yıllarca sür,polisiye
iyi zor değil,polisiye
sağol,polisiye
gün ortak tut iste,polisiye
iyi et ol,polisiye
kabul et bil,polisiye
hey gel,polisiye
kar ara,polisiye
telesekreter al,polisiye
dedektif,polisiye
git,polisiye
sürpriz,polisiye
dedektif,polisiye
ara,polisiye
sakın kıpırda,polisiye
yer yat,polisiye
uzak dur,polisiye
tanı,polisiye
yer yat,polisiye
yüzükoyun,polisiye
pislik,polisiye
pislik,polisiye
yer,polisiye
hızlı,polisiye
hızlı pislik,polisiye
burn yer,polisiye
aman tanrı,polisiye
avukat konuş iste,polisiye
allah kahret,polisiye
parmak uç deri kes,polisiye
yüz ev parmak iz bul,polisiye
epeydir ol,polisiye
bank hesap,polisiye
silah,polisiye
sonuç,polisiye
kredi bilgi kayıt,polisiye
son bank kay yıl,polisiye
nakit kullan,polisiye
mobilya araştır,polisiye
an hakkında bil,polisiye
zengin eğitim,polisiye
çıldır,polisiye
tesadüfen john doe,polisiye
zaman sorgula,polisiye
sorgula,polisiye
mahkeme git,polisiye
zaman şekil teslim,polisiye
mantık,polisiye
i̇şte otur,polisiye
mantık gerek,polisiye
i̇şi bit,polisiye
biz dalga geç salak inan,polisiye
de anla,polisiye
evet anla,polisiye
sen aynı fikir,polisiye
ol,polisiye
eser tamamla cinayet işle,polisiye
yalvar bekle,polisiye
müvekkil gizli kurban de,polisiye
i̇ki ceset,polisiye
dedektif somerset mills yan götür,polisiye
bugün saat 6,polisiye
takdir söyle,polisiye
oy parça,polisiye
müvekkil dedektif teklif reddet,polisiye
ceset bulun de,polisiye
söyle bulun bulun,polisiye
aşağı kilit,polisiye
i̇ş,polisiye
bedavadan konakla kablo yay ol,polisiye
kar kablo,polisiye
konuş,polisiye
ada,polisiye
evet 3000 dol tak,polisiye
ukala surat pislik anlat,polisiye
yasal müvekkil hak,polisiye
tanrı,polisiye
zeki ada,polisiye
son savun gerek,polisiye
pazarlık yap,polisiye
müvekkil kabul et,polisiye
akıl hasta iddia et söyle,polisiye
bırak yap,polisiye
gör iste,polisiye
cinayet korkunç düşün,polisiye
gerekçe kurtar bil,polisiye
kesinlikle mahkum ol,polisiye
şart kabul et şart,polisiye
hemen suç itiraf et söyle,polisiye
dav,polisiye
kar ver,polisiye
i̇tiraf,polisiye
kabul,polisiye
i̇kiniz kabul et,polisiye
akıl hastalık gerekçe gel,polisiye
konuş yeterli kanıt,polisiye
şekil şantaj yap,polisiye
müvekkil ölü siz hatırla iste,polisiye
bas ceset bul uygun cenaze tören,polisiye
göm sağla polis uğraş öğren bayram et,polisiye
gerçekten ölü var,polisiye
laboratuar rapor gel,polisiye
doe nun giysi tırnak ince,polisiye
doe nun parmak,polisiye
yüz kes kadı kan bulun,polisiye
üçüncü kişi kan bulun,polisiye
silah biri eş et,polisiye
bitir iş,polisiye
john doe nun kafa yar iç ufo çık,polisiye
tahmin etmen iste,polisiye
et,polisiye
bak yanlışlıkla mem uç kopar,polisiye
kaz say,polisiye
san,polisiye
iddia bulun,polisiye
cep yeni al,polisiye
ev geç gel,polisiye
kar san,polisiye
bil mu,polisiye
evet,polisiye
git,polisiye
dön,polisiye
i̇şte,polisiye
eski model siyah seda saat 10 yön,polisiye
kim john,polisiye
gerçekten kim,polisiye
demek iste,polisiye
an,polisiye
kendinden bahset zarar demek iste,polisiye
ol önem,polisiye
anlam,polisiye
sol şerit git,polisiye
git,polisiye
gör,polisiye
i̇ki ceset topla git,polisiye
şaşır,polisiye
gazete düşün,polisiye
biri dinle iste,polisiye
omuz dokun yeterli,polisiye
balyozla vur,polisiye
zaman pür dikkat dinle,polisiye
söyle,polisiye
insan dinle özel kıl ne,polisiye
özel değil,polisiye
olağan dış yap,polisiye
iş başka,polisiye
i̇şin john,polisiye
özel gör john,polisiye
hayır,polisiye
iş komik,polisiye
iş,polisiye
hatırla,polisiye
unut,polisiye
i̇şin bütün gör,polisiye
gerçek,polisiye
bit,polisiye
unut,polisiye
kavra,polisiye
inkar et,polisiye
kaçık karışık konuş,polisiye
esas plan demek iste,polisiye
gör heyecan bekle,polisiye
gerçekten büyük ol,polisiye
yanında dur,polisiye
büyük ol söyle,polisiye
kaçır iste,polisiye
merak et,polisiye
kaçır,polisiye
kaçır,polisiye
güney git,polisiye
anlaş,polisiye
heyecan,polisiye
yaklaş,polisiye
kafa düşün,polisiye
yardımcı ol,polisiye
insan deli ol,polisiye
deli bilir,polisiye
sağ sol otur silah kitap oku,polisiye
mastürbasyon yap,polisiye
an fırla,polisiye
deli ol harika,polisiye
de,polisiye
siz yap,polisiye
deli demek kolay gel,polisiye
kolay,polisiye
neden kabul et bekle,polisiye
seç,polisiye
seçil,polisiye
inan şüphe,polisiye
bence,polisiye
çelişki gözardı et,polisiye
i̇yi sor,polisiye
yüce güç seçil,polisiye
el yönlen keyif alman,polisiye
garip se,polisiye
i̇şkence et zevk al,polisiye
görev uyuş,polisiye
dedektif mills pencere oda ben,polisiye
kal al zevk,polisiye
fazla al,polisiye
dokunulmaz güven hırpala hoş git mi,polisiye
incit,polisiye
yap sonuç düşün,polisiye
göz oku,polisiye
i̇nsanın iş keyif yap kötü değil,polisiye
günahkar günah öde zevk al,polisiye
inkar et,polisiye
masum insan öldür san,polisiye
masum,polisiye
dalga geç,polisiye
obez ada,polisiye
ayak kalk iğrenç ada,polisiye
dalga geç alay et,polisiye
arkadaş göster,polisiye
yemek ye gör,polisiye
ön yemek bitir,polisiye
avukat gel,polisiye
gizli gizli minnet duy ol,polisiye
ada hayat sokak katil,polisiye
tecavüz koru sürekli yalan söyle,polisiye
par kazan ada ada bil,polisiye
katil,polisiye
katil,polisiye
kadın,polisiye
i̇çi çirkin kadın dış güzel ol,polisiye
hayat sürdür başar,polisiye
uyuştur kaçakçı,polisiye
eşcinsel,polisiye
hastalık yayan fahişe unut,polisiye
iğrenç dünyada,polisiye
rahat duy masum,polisiye
de herhalde,polisiye
mesel,polisiye
köşe baş ev,polisiye
ölümcül günah gör,polisiye
önemse,polisiye
yaygın önemse,polisiye
kay değ,polisiye
sabah akşam hepsi boşver,polisiye
örnek oluş,polisiye
yap ince,polisiye
araştır,polisiye
tekrar et,polisiye
sonsuz,polisiye
büyük kompleks,polisiye
teşekkür et,polisiye
john,polisiye
hatırla,polisiye
unut dedektif,polisiye
an ol neden,polisiye
iste için,polisiye
hayır,polisiye
yakala,polisiye
yap zaman,polisiye
ben eğlen mu,polisiye
masum insa ölümüne iz ver,polisiye
yakala akıl gel,polisiye
söyle karşı kullan,polisiye
kesin kanıt ne,polisiye
karşı geç el,polisiye
hava kaldır el,polisiye
john sakin,polisiye
kap çal hatırla,polisiye
evet,polisiye
surat dağıt hatırla,polisiye
hayat ol neden öldür için,polisiye
otur,polisiye
kurtar,polisiye
hatırla dedektif,polisiye
ömür boy ayna,polisiye
yüz bak,polisiye
hatırla,polisiye
de,polisiye
bahşet,polisiye
otur lanet herif,polisiye
kahrolası çene kap,polisiye
mesih değil,polisiye
ol ol hafta film,polisiye
tişört bask ol,polisiye
o acı bekle,polisiye
o sodom gomora öl binlerce,polisiye
fazla yas tut,polisiye
john se yap,polisiye
tanrı nın yüce iş mi,polisiye
tanrı nın gizem yöntem var,polisiye
elektrik kule gör mu,polisiye
i̇şte git,polisiye
evet de anla,polisiye
geçit rota izle,polisiye
sinyal azal azal,polisiye
düzelt efendim,polisiye
yüksek gerilim bölge,polisiye
di̇kkat,polisiye
bura pus kur olamaz,polisiye
tel yakın in yap,polisiye
bak dakika içinde ol,polisiye
yüksel iste,polisiye
saniye işaret ver sağ yat,polisiye
indir,polisiye
görüş alan gir,polisiye
i̇n aşağı,polisiye
yavaş yavaş,polisiye
dur,polisiye
bekle,polisiye
bul,polisiye
ölü köpek,polisiye
öldür,polisiye
saat kaç,polisiye
bil iste,polisiye
yedi geç,polisiye
vakit yaklaş,polisiye
git bak,polisiye
hava ti 2 mesafe düşür,polisiye
araba uzaklaş,polisiye
yaklaş,polisiye
olumsuz olumsuz,polisiye
yer çök,polisiye
yer yer,polisiye
dikkat,polisiye
i̇şte başla,polisiye
konuş zaman,polisiye
kırmızı ada üstüne,polisiye
silah kırmızı doğrul,polisiye
yol kamyonet gel kuzey,polisiye
türlü hazır ol,polisiye
i̇şaretimi bekle,polisiye
bekle,polisiye
aşağı,polisiye
dışarı,polisiye
aman tanrı,polisiye
vur,polisiye
geri çekil,polisiye
dön,polisiye
el kafa arka koy,polisiye
ne,polisiye
kim,polisiye
ara,polisiye
bura paket getir,polisiye
david ad biri paket getir,polisiye
dedektif david mills,polisiye
getir,polisiye
yavaş,polisiye
van arka aç,polisiye
görüş alan al,polisiye
ada paket bura getir 500 kağıt öde,polisiye
getir söyle,polisiye
yer koy,polisiye
kutu gel,polisiye
kutu gel,polisiye
bomb uzman çağır,polisiye
kamyonet dön,polisiye
elle yukarı,polisiye
yüz dön,polisiye
git,polisiye
hadi git,polisiye
git,polisiye
şoför yürü git söyle,polisiye
kuzey git,polisiye
yol aldır,polisiye
bil,polisiye
aç,polisiye
takdir et de,polisiye
söyle,polisiye
kan,polisiye
i̇yi hayat dedektif,polisiye
gurur duy ol,polisiye
kapat çene pislik,polisiye
kaliforniya git,polisiye
sakın bura gel,polisiye
duy duy uzak dur,polisiye
i̇pler john doe nun el,polisiye
i̇şte gel,polisiye
silah indir,polisiye
yaşa iste,polisiye
de,polisiye
duy mu dedektif,polisiye
güzel kar,polisiye
beğen söyle,polisiye
tracy,polisiye
saçmala,polisiye
bas mensup bölge dek biri,polisiye
kolay bilgi sat al kötü,polisiye
silah indir,polisiye
sabah çık ev git,polisiye
koca ol dene,polisiye
basit ada hayat tat çalış,polisiye
silah,polisiye
işe yar,polisiye
hatır al,polisiye
güzel kafa,polisiye
de,polisiye
ne,polisiye
silah ver,polisiye
kutu,polisiye
günlük hayat kıskan,polisiye
silah bırak,polisiye
galiba günah kıskanç,polisiye
kutu,polisiye
kahrolası kutu,polisiye
söyle,polisiye
yalan,polisiye
pis yalan,polisiye
i̇stediği,polisiye
vur iste,polisiye
öfkelen david,polisiye
söyle,polisiye
öfkelen david,polisiye
i̇yi söyle,polisiye
şüphe öldür david,polisiye
yaşa yalvar dedektif,polisiye
yaşa yalvar karın bebek,polisiye
kes se,polisiye
bil,polisiye
silah ver david,polisiye
öldür,polisiye
kazan,polisiye
tanrı,polisiye
kahret,polisiye
vur,polisiye
indir,polisiye
hadi indir,polisiye
biri çağır,polisiye
biri çağır,polisiye
o ilgilen,polisiye
gerek ver,polisiye
ol,polisiye
bura,polisiye
bura ol,polisiye
ernest hemingway yaz,polisiye
dünya güzel,polisiye
uğur savaş değ,polisiye
i̇kinci bölüm katıl,polisiye
