Processed_Sentence,Etiket
yeni flex lite raket,dram
pın pon oyna bayıl,dram
olmadık bil,dram
anne zarar masum yalan söyle,dram
para yakıt ip,dram
yeni ağ yepyeni karides tekne yatır,dram
bubba karides avcı hakkında bil anlat,dram
öğren bil mu,dram
karides zor,dram
5 tane yakala,dram
tane yakala kendi kokteyl yap,dram
eski tekne is ver düşün,dram
i̇simsiz tekne uğur,dram
tekne ver,dram
akıl gelen is,dram
dünya güzel is,dram
epeydir jenny de haber al düşün,dram
yap mutlu ol um,dram
sürekli jenny düşün,dram
teğmen dan iş,dram
de bacak dene de,dram
bacak teğmen dan,dram
evet bil,dram
mektup yaz şapşal,dram
bak kap forrest gump,dram
göz gör iste,dram
karides tekne kaptan ol,dram
ikinci kap ol söyle,dram
i̇şte bura,dram
söz er,dram
sakın efendim,dram
seslen san,dram
hayır efendim,dram
i̇şte tekne,dram
doğu gider,dram
karides bul hisset,dram
sol dön,dram
sol dön,dram
taraf,dram
şura,dram
ora,dram
dümen geç sol dön,dram
gump yap,dram
sol dön,dram
sol,dram
karides bul git evlat,dram
bul,dram
hala karides teğmen dan,dram
demek yanıl,dram
nasıi bul,dram
karides dua et lazım,dram
pazar kilise git,dram
teğmen dan gel dua fasıl bırak,dram
karides,dram
tanrı,dram
teğmen dan deme tuhaf tanrı göster,dram
tekne asla batır,dram
kork teğmen dan öfke,dram
haydi,dram
fırt de,dram
haydi orospu çocuk,dram
gösteri vakit,dram
bura,dram
gel,dram
tekne batır,dram
carmen kasırga dün geç,dram
yol,dram
kıyı boyunca şehir,dram
bayou batre daki karides sanayii,dram
carmen yenik düş harap,dram
muhabir öğren,dram
fırtına karides tekne sağlam çık,dram
louis,dram
louis forrest,dram
karides kolay,dram
i̇nsanların karides kokteyl ızgara hala,dram
karides ihtiyaç ol geri kal tekne ol,dram
bubba gump karides,dram
kal,dram
tekne al,dram
12 jenny eski büyük depo,dram
üzeri bubba gump yazılı şapka,dram
bubba gump karides,dram
bilinen mark,dram
dakika evlat,dram
bubba gump karides şirket sahip mi,dram
evet,dram
davy crockett te para,dram
zamanında yalan duy hepsi aş,dram
milyoner yanında otur,dram
bence hikaye,dram
anlat büyük şevk,dram
teğmen dan benze gör mi,dram
evet iste,dram
teğmen dan hakkında anlat,dram
hayat kurtar teşekkür et,dram
de galiba tanrı yla barış,dram
başkan ford bugün 17 gün içinde,dram
ikinci olası suikastten kurtul,dram
merkez jenny 1,dram
jenny 1,dram
konuş margo,dram
forrest telefon,dram
ara söyle,dram
an keyfi,dram
anne hasta,dram
anne,dram
yukarı,dram
merhaba forrest,dram
yarın görüş,dram
düzelt evlat,dram
ne anne,dram
öl forrest,dram
gel şura otur,dram
öl anne,dram
vakit dol,dram
vakit dol,dram
sakın kork hayat,dram
ölüm hayat parça,dram
hep kader var,dram
bil kader anne var,dram
el gele yap,dram
yap,dram
i̇nsanın kader kendi çiz inan,dram
tanrı nın ver iyi zor,dram
kader anne,dram
baş anla zor,dram
hayat kutu çikolata forrest,dram
i̇çinde asla bil,dram
anne şey anlat mutlaka yol bul,dram
özle forrest,dram
anne kanser ol sal gün öl,dram
üzerinde küçük çiçek yeni şapka al,dram
konu söyle,dram
numara otobüs bekle söyle mi,dram
tane geçer,dram
futbol yıldız savaş kahraman,dram
ulusal şöhret karides tekne kaptan,dram
üniversite mezun ol greenbow alaba nın yönet,dram
ara gel kar ver öner,dram
teğmen dan çalış geri dön,dram
bubba gump para ilgilen sürdür,dram
para tür meyve şirket yatır sağla,dram
ara par konu sıkıntı kal söyle,dram
i̇yi,dram
sor azal,dram
de,dram
anne insa ihtiyaç servet ol,dram
geri gösteriş söyle,dram
miktar para foursquare gospel kilise ver,dram
miktar para bayou batre balık hastane ver,dram
bubba nın ölü ol teğmen dan deli ol söyle,dram
bubba nın pay anne ver,dram
bil mu,dram
kimse mutfak çalış gerek,dram
güzel kok,dram
zilyoner ol yap hoşlan,dram
çim bedava biç,dram
geceleri yok,dram
boş jenny düşün,dram
çıkagel,dram
merhaba forrest,dram
merhaba jenny,dram
jenny geri dön ben kal,dram
git yer kal,dram
yorgun yat,dram
uyu uyu yılla uyu,dram
ev dön güzel,dram
gün yürü ağaç maymun hızlı konuş,dram
pi pon karides anne cennet git,dram
hakkında anlat dinle,dram
konuş,dram
jenny genelde suskun dur,dram
nasıi yap,dram
yeterince taş olmadık düşün,dram
geri dön gerçekten öğren umursa,dram
tıpkı eski gün gibi,dram
köfte patates gibi,dram
gün güzel çiçekle topla oda koy,dram
dünyada ver güzel hediye ver,dram
koş,dram
dans et göster,dram
aile gibi jenny,dram
hayat güzel dönem,dram
seyret bitir,dram
yat,dram
ben evlen mi,dram
i̇yi koca ol jenny,dram
ol forrest,dram
ben evlen,dram
ben evlen iste,dram
sev jenny,dram
zeki ada değil sevgi ne bil,dram
forrest sev,dram
kaç,dram
kaç,dram
gün yok koş kar ver,dram
yol son koş var,dram
kasaba son koş düşün,dram
sıcak bitkin düş başkan carter,dram
var zaman,dram
greenbow bölge boy boya koş de,dram
koş,dram
büyük alaba eyalet koş geç de,dram
yap,dram
alaba koş geç,dram
orta yok,dram
koş devam et,dram
okyanus koş,dram
var hazır gel,dram
geri dön yol devam et de,dram
başka okyanus var hazır bura gel,dram
geri dön yol devam et de,dram
uyku gel uyu,dram
acık yemek ye,dram
şe git gerek bil git,dram
koş,dram
evet,dram
anne bubba teğmen dan düşün,dram
jenny düşün,dram
düşün,dram
greenbow alabama forrest gump ad bahçıvan,dram
yaklaşık yıldır uyku ara ver,dram
amerika koş geç,dram
charles cooper bildir,dram
amerika dördüncü geç bahçıvan,dram
forrest gump bugün mississippi nehir dördüncü geç,dram
vay can,dram
forrest,dram
koş,dram
dünya barış yap,dram
ev,dram
kadın hak koş,dram
çevre,dram
biri neden yap inan,dram
yap,dram
can koş iste,dram
can koş iste,dram
sensin,dram
gerçekten ol inan,dram
neden yap insan mantık gel gibi,dram
kafa alarm zil çal başla,dram
kendi i̇şte üzerine düş yap,dram
de,dram
i̇şte yanıt,dram
yer izle bay gump,dram
katıl,dram
katıl,dram
ardından insan katıl,dram
insan umut ver söyle,dram
bu anla,dram
iç bazı o yar et iste,dram
yar et mi,dram
tampon etiket iş,dram
slogan lazım insan ilham ver,dram
yar et düşün,dram
hey ahbap,dram
kocaman köpek bok bas,dram
vaka,dram
bok,dram
yıi duy ada,dram
tampon slogan bul o par kazan,dram
koş başka gün,dram
para tişört iş kaybet ada,dram
yüz tişört bas iste,dram
çiz fotoğraf kamera yok,dram
kullan,dram
renk beğen,dram
i̇yi günle,dram
yıi öğren ada tişört,dram
fikir bul,dram
par kazan,dram
de eş insan,dram
anne der i̇lerlemeden geçmiş arka,dram
düşün koş neden buy,dram
yıi 14 gün saat koş,dram
sus,dram
sus,dram
galiba söyle,dram
yor,dram
galiba ev git,dram
yap,dram
an koşu günle bit,dram
alaba yurt dön,dram
saat 14 25 başkan reagan çık sıra,dram
bilinmeyen suikastçi ateş et,dram
başkan göğüs yarala,dram
mektup getir,dram
gün dur dur jenny de mektup gel,dram
savannah gel ziyaret et et yaz,dram
yap,dram
televizyon koş gör,dram
9 numara otobüs richmond cadde git in,dram
sokak ileri 1947 henry sokak 4 numara git,dram
otobüs bin gerek,dram
henry sokak taraf sokak uzak,dram
taraf,dram
taraf,dram
siz konuş güzel,dram
um dile,dram
nasıl,dram
gir,dram
gir,dram
mektup al,dram
düşün,dram
ev,dram
evet,dram
an dağınık,dram
i̇şten çık,dram
güzel,dram
havalan,dram
sağol,dram
tane ye,dram
sen haber albüm yap,dram
koşu haber,dram
forrest gump gizli aşık,dram
uzun yol koş,dram
uzun zaman,dram
dinle forrest nasıi söyle bil,dram
yap özür dile iste,dram
uzun sür kafa karışık,dram
merhaba,dram
merhaba,dram
alaba dan eski dost,dram
nasıl,dram
hafta program değiş,dram
sor,dram
git,dram
i̇kinci sıra park et,dram
sağol,dram
arkadaş bay gump,dram
merhaba de mi,dram
merhaba bay gump,dram
merhaba,dram
televizyon seyret mi,dram
evet,dram
se aç,dram
anne jenny,dram
anne,dram
ad forrest,dram
benimki,dram
baba ad ver,dram
forrest ad baba,dram
baba sensin forrest,dram
forrest bak,dram
bak forrest,dram
yap gerek,dram
yanlış yap,dram
güzel,dram
hayat gör güzel,dram
zeki,dram
zeki,dram
sınıf zeki çocuk,dram
evet sor,dram
konuş o,dram
seyret,dram
edi büdü,dram
forrest hasta,dram
ne nezle öksür mu,dram
ben virüs doktor bil,dram
konu yap,dram
ben ev gel,dram
küçük forrest greenbow ev kal,dram
hasta sen ilgilen,dram
ben evlen mi forrest,dram
otur,dram
forrest,dram
vakit gel,dram
merhaba,dram
kravat,dram
teğmen dan,dram
teğmen dan,dram
merhaba forrest,dram
yeni bacak,dram
yeni bacak,dram
evet,dram
yeni bacak,dram
özel yapı,dram
titanyum alaşım,dram
uzay mekik kullan,dram
sihir bacak,dram
nişan sus,dram
teğmen dan,dram
merhaba forrest,dram
teğmen dan jenny,dram
tanış sevin,dram
forrest jenny kar kabul mu,dram
jenny forrest koca kabul mu,dram
siz karı koca ilan et,dram
hey,dram
merhaba,dram
vietnam kork mu,dram
evet,dram
bil,dram
yağmur yıldız çıkma iz ver dur,dram
zaman güzel ol,dram
çöl günbatımı hemen önce benze,dram
zaman su milyonlarca yakamoz ol,dram
tıpkı dağ göl,dram
berrak jenny,dram
üstüste gökyüzü var dur,dram
çöl güneş doğ zaman,dram
gök bit kara başla kes,dram
güzel,dram
ora sen ol,dram
ben,dram
sev,dram
cumartesi sabah öl,dram
ağaç alt göm,dram
baba ev buldozer yer et,dram
anne ölüm yaşam parça der,dram
ol dil,dram
küçük forrest,dram
okul başla,dram
gün kahvaltı öğle akşam yemek yap,dram
gün saç tara diş fırçala sağla,dram
pi pon öğret,dram
forrest servis se,dram
sık sık balık tut,dram
gece kitap oku,dram
zeki jenny,dram
o gurur duy,dram
duy,dram
mektup yaz,dram
oku söyle,dram
oku gerek yüz bırak,dram
anne hak teğmen dan bil,dram
kader bil,dram
rüzgar kapıl tesadüfen bura sürükle,dram
bence iki,dram
iki aynı an,dram
özle jenny,dram
şe ihtiyaç ol,dram
i̇şte otobüs,dram
bil,dram
sınıf anlat herkes paylaş,dram
büyükanne eskiden oku,dram
sev kitap,dram
haydi bak,dram
sakın,dram
sev söyle iste,dram
sev baba,dram
dön ol,dram
okul otobüs ol fark,dram
dorothy harris si forrest gump,dram
