Processed_Sentence,Etiket
okul öğretmen dalga geç,bilim kurgu
gel siz dalga geç,bilim kurgu
nere,bilim kurgu
mars git,bilim kurgu
cooper dan haber al satürn yaklaş ol,bilim kurgu
patoloji ders tekrar al gerek berbat,bilim kurgu
yıl tarım ders al başla,bilim kurgu
git baba,bilim kurgu
um güve,bilim kurgu
üzgün coop,bilim kurgu
murph merhaba deme söyle,bilim kurgu
baba inatçı,bilim kurgu
daha sefer dene,bilim kurgu
i̇yi mi rom,bilim kurgu
ağır gel başla cooper,bilim kurgu
milimetre alüminyum sonra,bilim kurgu
milyonlarca kilometre hiç,bilim kurgu
saniye içinde öldür,bilim kurgu
bil mu,bilim kurgu
dünya yetenek deniz,bilim kurgu
yüz bil,bilim kurgu
gerçekten yüz güverte düş iş bit,bilim kurgu
bizle kaşif rom,bilim kurgu
gem,bilim kurgu
bak,bilim kurgu
sonda gelen görüntüle,bilim kurgu
solucan delik çevre yörünge hareket,bilim kurgu
solucan delik de zaman çevre nokta gel,bilim kurgu
galaksi görüntüle al,bilim kurgu
tıpkı periskop görev gör,bilim kurgu
taraf bul fikir,bilim kurgu
seyir,bilim kurgu
millet dinle,bilim kurgu
solucan delik gel 3 saat kal,bilim kurgu
coop,bilim kurgu
dön durdur mi,bilim kurgu
gör yak,bilim kurgu
teşekkür,bilim kurgu
bak bak işe,bilim kurgu
solucan delik,bilim kurgu
konuş tükür rom,bilim kurgu
küre,bilim kurgu
küre,bilim kurgu
delik bekle,bilim kurgu
gör çizim falan fark,bilim kurgu
çizim çalış göster,bilim kurgu
nokta nokta git iste de,bilim kurgu
mesafe,bilim kurgu
solucan delik uzay şekil bük,bilim kurgu
se şekil üst boyut sayesinde kısa yol kullan,bilim kurgu
anlat,bilim kurgu
i̇ki boyut yer solucan delik çember şekil al,bilim kurgu
zaman boyut yer çember şekil solucan delik,bilim kurgu
boyut yer geç,bilim kurgu
küre,bilim kurgu
küresel delik,bilim kurgu
koy,bilim kurgu
teşekkür et,bilim kurgu
parça hal çık kimse teşekkür et rom,bilim kurgu
iş hile doyle,bilim kurgu
bil,bilim kurgu
diğer başar,bilim kurgu
az,bilim kurgu
güneş sistem veda et hazır mı,bilim kurgu
galaksi,bilim kurgu
başla,bilim kurgu
kontrol çalış,bilim kurgu
kabuk geç,bilim kurgu
boyut uza öte,bilim kurgu
yap otur gözlemle,bilim kurgu
zaman uzay bük,bilim kurgu
hayır yap,bilim kurgu
ne,bilim kurgu
i̇lk tokalaş,bilim kurgu
gel,bilim kurgu
kayıp bağlantı sinyal al başla,bilim kurgu
galaksi ulaş,bilim kurgu
yıllarca birik temel veri,bilim kurgu
sürpriz,bilim kurgu
mil gezegen sinyal gel devam et,bilim kurgu
doktor mann sinyal devam et,bilim kurgu
edmonds sinyal yıl dur,bilim kurgu
verici bozul,bilim kurgu
dur sinyal olumlu,bilim kurgu
mil sinyal gözük,bilim kurgu
hemen sinyal gönder başla,bilim kurgu
sor,bilim kurgu
gezegen gargantua düşün yakın,bilim kurgu
gargantua,bilim kurgu
kara delik isim ver,bilim kurgu
mil mann gezegen yörünge kara delik,bilim kurgu
mil gezegen ufuk yakın,bilim kurgu
basket top pota geçer yakın geç,bilim kurgu
gezegen in kara delik tehlike şekil yaklaş ol,bilim kurgu
büyük kara delik muazzam çek güç var,bilim kurgu
etraf dolaş şekil in çalış,bilim kurgu
sor sor zaman,bilim kurgu
ora zaman dünya yavaş ak,bilim kurgu
şiddet şekil,bilim kurgu
şiddet,bilim kurgu
gezegen geçir saat,bilim kurgu
dünya 7 yıl eşit ol,bilim kurgu
tanrı,bilim kurgu
görece de millet,bilim kurgu
zaman gezegen in,bilim kurgu
cooper görev,bilim kurgu
görev,bilim kurgu
görev plan,bilim kurgu
dünya yaşa insan yaşam gezegen bul,bilim kurgu
aile düşün büyük düş,bilim kurgu
aile düşün başka aile,bilim kurgu
geri dönen dünya dakiler öl plan işe yaramaz,bilim kurgu
hayır işe yaramaz,bilim kurgu
yüz plan,bilim kurgu
cooper hak,bilim kurgu
zaman tıpkı oksijen düşün,bilim kurgu
ne mal ol hesapla,bilim kurgu
bak,bilim kurgu
doktor mann veri ümit vaat,bilim kurgu
var ay al,bilim kurgu
edmonds gezegen uzak,bilim kurgu
mil dan bilgi söyle ümit vaat,bilim kurgu
var organik madde var,bilim kurgu
hergün bulun,bilim kurgu
bulun,bilim kurgu
yüz zaman bura geri dön,bilim kurgu
kaynak kullan düşün,bilim kurgu
romily,bilim kurgu
evet,bilim kurgu
mil gezegen kara delik yakın hesapla,bilim kurgu
zaman sap koru uzak geç gerek,bilim kurgu
kesiş nokta arka ol,bilim kurgu
san mil gezegen hemen yanında,bilim kurgu
bak,bilim kurgu
gargantua,bilim kurgu
mil gezegen,bilim kurgu
endurans mil yörünge sok,bilim kurgu
vakit kaybet yakıt tasarruf sağla,bilim kurgu
gargantua nın çevre geniş yörünge açı,bilim kurgu
zaman bozul dış paralel gezegen gel,bilim kurgu
ranger gezegen in mil örnek al,bilim kurgu
analiz yap bilgi topla geri dön,bilim kurgu
hemen gir çık yakıt kaybet vakit kazan,bilim kurgu
işe yarar,bilim kurgu
ora lak lak vakit ol,bilim kurgu
tars yüz kesinlikle kal,bilim kurgu
case ben gel,bilim kurgu
kal,bilim kurgu
kaç yıl söz et,bilim kurgu
zaman içinde yerçekimi konu araştır yap,bilim kurgu
solucan delik araştır bilgi profesör brand iş yarar,bilim kurgu
tars gargantua nın yörünge çık,bilim kurgu
yakıt tasarruf yap it düşük seviye tut,bilim kurgu
mil gezegen tep yörünge kal anla,bilim kurgu
asla arka bırak doktor brand,bilim kurgu
hazır mı case,bilim kurgu
evet,bilim kurgu
konuş,bilim kurgu
tars iki konuş,bilim kurgu
ayrıl,bilim kurgu
romliy veri gör mu,bilim kurgu
i̇nanılmaz,bilim kurgu
anlam karanlık kalbi,bilim kurgu
i̇çeride parçala yıldız tekil gör,bilim kurgu
yerçekimi çöz,bilim kurgu
veri al mı,bilim kurgu
ufuk kaç,bilim kurgu
işık,bilim kurgu
cevap gör yol,bilim kurgu
i̇şte mil gezegen,bilim kurgu
gül gül ranger,bilim kurgu
hız atmosfer gir fazla,bilim kurgu
yavaşla it kullan,bilim kurgu
hayır,bilim kurgu
yakıt tasarruf sağla aerodinamik kullan,bilim kurgu
hava fren,bilim kurgu
hızlı in iste,bilim kurgu
parça hal in iste,bilim kurgu
brand doyle sıkı tutun,bilim kurgu
i̇ticileri kullan yavaşla,bilim kurgu
sakın karış case,bilim kurgu
son görev makine yanlış zaman,bilim kurgu
müdahale sonuç çuvalla,bilim kurgu
gider hep öldür,bilim kurgu
ranger dal yap düş,bilim kurgu
yavaşla,bilim kurgu
hallet,bilim kurgu
fren aç,bilim kurgu
hayır hava hisset,bilim kurgu
i̇şte gir,bilim kurgu
hayat kaynak,bilim kurgu
2 metre,bilim kurgu
i̇şaretimle fren ateşle,bilim kurgu
tamam,bilim kurgu
manevra hazır,bilim kurgu
hız azalt,bilim kurgu
verici üzerine gel sıkı tutun,bilim kurgu
i̇şaretimle case işaret,bilim kurgu
500 metre,bilim kurgu
ateşle,bilim kurgu
nazik in,bilim kurgu
hayır,bilim kurgu
etki,bilim kurgu
bekle,bilim kurgu
haydi,bilim kurgu
git git git,bilim kurgu
1 saat 7 yıl demek,bilim kurgu
hak ver,bilim kurgu
200 metre ileri,bilim kurgu
ye çek ağır gel,bilim kurgu
uzay uzun sür kal,bilim kurgu
dünya ye çekim 130 fazla,bilim kurgu
haydi haydi,bilim kurgu
ol,bilim kurgu
sinyal gel,bilim kurgu
verici,bilim kurgu
parçala,bilim kurgu
geri,bilim kurgu
dağ taraf,bilim kurgu
dağ,bilim kurgu
dalga,bilim kurgu
lanet,bilim kurgu
gel,bilim kurgu
kayıt cihaz ihtiyaç,bilim kurgu
brand doyle hemen ranger geri dön,bilim kurgu
mil veri al ayrıl,bilim kurgu
hemen bura gel,bilim kurgu
fazla vakit,bilim kurgu
i̇kinci dalga yaklaş,bilim kurgu
dalga çukur orta,bilim kurgu
al gel,bilim kurgu
hemen ranger geri dön,bilim kurgu
brand hemen bura gel,bilim kurgu
git git başar,bilim kurgu
case git getir,bilim kurgu
git,bilim kurgu
kalk ayak brand,bilim kurgu
haydi git git,bilim kurgu
başar,bilim kurgu
evet başar,bilim kurgu
başar,bilim kurgu
haydi case getir brand,bilim kurgu
gel bura doyle,bilim kurgu
haydi,bilim kurgu
kapı gel,bilim kurgu
haydi haydi haydi,bilim kurgu
lanet,bilim kurgu
kapı manuel kontrol al,bilim kurgu
cooper bekle,bilim kurgu
cooper dur,bilim kurgu
motor dola,bilim kurgu
kapat gerek,bilim kurgu
lanet,bilim kurgu
sıkı tut,bilim kurgu
case sor,bilim kurgu
dol bırak kuru,bilim kurgu
lanet,bilim kurgu
bırak de,bilim kurgu
bura gel söyle,bilim kurgu
bırak,bilim kurgu
ara fark biri görev düşün,bilim kurgu
ev dönme düşün,bilim kurgu
ol yap çalış,bilim kurgu
doyle söyle,bilim kurgu
case sür,bilim kurgu
1 saat 45 dakika,bilim kurgu
yaşam kaynak demek,bilim kurgu
kadar mal ol brand,bilim kurgu
fazla,bilim kurgu
onlarca yıl,bilim kurgu
mil ol,bilim kurgu
kaza bak,bilim kurgu
in yap yap öl,bilim kurgu
yılla parçala,bilim kurgu
zaman sap,bilim kurgu
gezegen zaman,bilim kurgu
mil saat in yap,bilim kurgu
muhtemelen dakika öl,bilim kurgu
doyle al mesaj yılla yankıyan mesaj,bilim kurgu
hazır değil,bilim kurgu
beyinsiz,bilim kurgu
hayat kal teknik izci çocuk,bilim kurgu
uzak zeka sayesinde gel,bilim kurgu
insan tarih uzak nokta,bilim kurgu
yeter uzak,bilim kurgu
dünya kurtar kal mahsur kal,bilim kurgu
ben dakika say cooper,bilim kurgu
ihtimali,bilim kurgu
mesela kara delik falan gir,bilim kurgu
yılla önce geri dön mi,bilim kurgu
kafa sallama,bilim kurgu
zaman görece,bilim kurgu
genişle büz,bilim kurgu
geri ak,bilim kurgu
ak,bilim kurgu
tıpkı zaman boyut ara geçiş yap,bilim kurgu
ye çek,bilim kurgu
bura getir varlık,bilim kurgu
yerçekimi sayesinde biz iletişim geç,bilim kurgu
evet,bilim kurgu
biz gelecek konuş ol,bilim kurgu
yap,bilim kurgu
beşinci boyut varlık,bilim kurgu
zaman o fark fizik boyut ol,bilim kurgu
o geçmiş kanyon çık ol,bilim kurgu
gelecek dağ tırman ol,bilim kurgu
bak cooper fena çuvalla,bilim kurgu
görece bil,bilim kurgu
brand,bilim kurgu
kız 10 yaş,bilim kurgu
git einstein teori öğret,bilim kurgu
dünya kurtar söyle,bilim kurgu
ebeveyn ol zaman bariz görev var,bilim kurgu
çocuk güvenlik sağla,bilim kurgu
10 yaş çocuk dünya nın son gel söyle,bilim kurgu
cooper,bilim kurgu
motor kuru kal case,bilim kurgu
1 2 dakika,bilim kurgu
zaman,bilim kurgu
başlık tak,bilim kurgu
brand yardımcı pilot sensin haydi,bilim kurgu
case oksijen ana it yükle,bilim kurgu
fişek fırla,bilim kurgu
anlaş,bilim kurgu
tamam,bilim kurgu
güç hazır,bilim kurgu
motor çalış,bilim kurgu
sela rom,bilim kurgu
yıllarca bekle,bilim kurgu
kaç yıl bekle,bilim kurgu
ana,bilim kurgu
23 yıl 4 8 gün geç,bilim kurgu
doyle,bilim kurgu
hazır san,bilim kurgu
teori yap,bilim kurgu
gerçek fark,bilim kurgu
mil,bilim kurgu
uyu,bilim kurgu
kaç uyu,bilim kurgu
geri dön umut tüken,bilim kurgu
hayat geri kalan rüya gör geçir iste,bilim kurgu
kara delik öğren öğren,bilim kurgu
baba gönder,bilim kurgu
mesaj al yolla,bilim kurgu
yaşa,bilim kurgu
evet,bilim kurgu
evet,bilim kurgu
yıllarca birik mesaj,bilim kurgu
cooper,bilim kurgu
mesaj aralık 23 yıl,bilim kurgu
baştan oynat,bilim kurgu
sela baba,bilim kurgu
kontrol et de,bilim kurgu
sela ver iste,bilim kurgu
okul ikinci bitir,bilim kurgu
puanla üniversite yeterli değil,bilim kurgu
üzül kötü,bilim kurgu
büyükbaba mezuniyet gel,bilim kurgu
kız tanış baba,bilim kurgu
san ara kız,bilim kurgu
i̇smi louis,bilim kurgu
bak resmi,bilim kurgu
murph büyükbaba araba çal,bilim kurgu
kaz,bilim kurgu
sela baba,bilim kurgu
bak,bilim kurgu
büyükbaba ol,bilim kurgu
i̇smi jessie,bilim kurgu
i̇smini coop koy iste louis daha sefer de,bilim kurgu
büyükbaba isim ver inatçı de,bilim kurgu
konu hak ver lazım,bilim kurgu
yatak götür,bilim kurgu
bak,bilim kurgu
can,bilim kurgu
büyükbaba hoşçakal,bilim kurgu
hoşçakal büyükbaba,bilim kurgu
üzgün uzun ara,bilim kurgu
jessie,bilim kurgu
büyükbaba geçen hafta öl,bilim kurgu
anne yan göm,bilim kurgu
jessie,bilim kurgu
dön ol göm,bilim kurgu
murph cenaze gel,bilim kurgu
gör,bilim kurgu
söyle dinle,bilim kurgu
mesaj,bilim kurgu
boşluk sürükle,bilim kurgu
karanlık içinde,bilim kurgu
louis unut gerek söyle,bilim kurgu
ben,bilim kurgu
bil,bilim kurgu
san yap,bilim kurgu
nere bil baba,bilim kurgu
um huzur iç,bilim kurgu
elveda,bilim kurgu
sela baba,bilim kurgu
adi herif,bilim kurgu
git affet se mesaj gönder,bilim kurgu
mesaj gönder iste,bilim kurgu
sessiz göm,bilim kurgu
ben karar değiş zaman gel düşün,bilim kurgu
bugün doğu gün,bilim kurgu
özel yaş gün zamanla,bilim kurgu
zamanla geri dön,bilim kurgu
aynı yaş ol söyle,bilim kurgu
bugün git gün yaş aynı yaş,bilim kurgu
geri dönme zaman,bilim kurgu
i̇zinsiz gel iste,bilim kurgu
gör,bilim kurgu
gel,bilim kurgu
amelia sürekli konuş,bilim kurgu
gel,bilim kurgu
seninde başla sevin,bilim kurgu
başla,bilim kurgu
söyle gerek,bilim kurgu
bil,bilim kurgu
bil,bilim kurgu
i̇letişimimizin kes neden ol,bilim kurgu
bil profesör,bilim kurgu
ney kork emin değil,bilim kurgu
geri gel,bilim kurgu
geri dön başarı ol öğren,bilim kurgu
zaman başarı ol,bilim kurgu
hal,bilim kurgu
dördüncü interaksiyona geri dön,bilim kurgu
yeni alan yay bak,bilim kurgu
saygı et iste profesör binlerce dene,bilim kurgu
işe yara murph,bilim kurgu
şu vidala birer mermi ol,bilim kurgu
dünya zaman güzel yap,bilim kurgu
tahta kö boyla denklem çöz tamam,bilim kurgu
karamsar ol profesör,bilim kurgu
ölü kork,bilim kurgu
yaş fizik,bilim kurgu
zaman kork,bilim kurgu
zaman,bilim kurgu
zaman kork,bilim kurgu
denklem zaman varsayım temel değiş,bilim kurgu
çöz çalış dur,bilim kurgu
interaksiyon art adına,bilim kurgu
kanıtla çalış,bilim kurgu
sürekli tekrar anlam,bilim kurgu
hayat ada çalış anlam de murph,bilim kurgu
hayır de çalış denklem kol bağ,bilim kurgu
kol bağ çöz çalış,bilim kurgu
anla,bilim kurgu
yaş adam murph,bilim kurgu
başka zaman devam et mi,bilim kurgu
kız konuş iste,bilim kurgu
kainat derin in,bilim kurgu
yıldızla ara yolcu gerçek yüzleş,bilim kurgu
yaşam öte uzan,bilim kurgu
birer birey düşün,bilim kurgu
ırk düşün,bilim kurgu
bırak git karanlık güzel gece,bilim kurgu
tars endurans iste yer sabitle,bilim kurgu
kaybet yıl sebebiyle,bilim kurgu
gezegen ziyaret yakıt kal,bilim kurgu
seçi yap gerek,bilim kurgu
i̇ki gezegen ümit vaat,bilim kurgu
edmonds veri,bilim kurgu
doktor mann sinyal gönder,bilim kurgu
edmonds veri şüphe et gerek,bilim kurgu
gezegen insan yaşam gerekli kilit element,bilim kurgu
doktor mann,bilim kurgu
cooper alan,bilim kurgu
bence edmonds gezegen zengin,bilim kurgu
gargantua,bilim kurgu
mil gezegen bak,bilim kurgu
hidrokarbon organik evet hayat,bilim kurgu
mann gezegen aynı şey karış,bilim kurgu
kara delik,bilim kurgu
murphy yas,bilim kurgu
ol var ol,bilim kurgu
olay evrim temel doğal oluşum dayanak,bilim kurgu
kara delik yörünge doğal karşıla,bilim kurgu
sürekli yıldız asteroidleri yut,bilim kurgu
ulaş bahset,bilim kurgu
uzak ala git,bilim kurgu
kere doktor mann yetenek de,bilim kurgu
takdir şayan ada,bilim kurgu
sayesinde bura,bilim kurgu
gezegen bekle,bilim kurgu
gezegen gel açık mesaj yolla,bilim kurgu
edmonds veri,bilim kurgu
bence oyla,bilim kurgu
oyla bil iste,bilim kurgu
brand bil hak,bilim kurgu
bu ilgi anla,bilim kurgu
ne,bilim kurgu
wolf edmonds aşık,bilim kurgu
evet,bilim kurgu
kalp dinle,bilim kurgu
teori çöz hep,bilim kurgu
fazla uğraş,bilim kurgu
bili insan brand,bilim kurgu
zaman dinle,bilim kurgu
aşk icat et değil,bilim kurgu
aşk gözlemle güçlü,bilim kurgu
anlam gerek,bilim kurgu
sevgi anlam var toplum yarar,bilim kurgu
toplum bağ çocuk var,bilim kurgu
öl insan sev,bilim kurgu
toplum yarar,bilim kurgu
büyük anlam içer,bilim kurgu
anla,bilim kurgu
bilinç algıla,bilim kurgu
üst boyut kanıt eser,bilim kurgu
yılla gör tanı kainat aş gel,bilim kurgu
insan muhtemelen öl ol,bilim kurgu
aşk bilinç boyut ara zaman uza,bilim kurgu
öte geçir şey,bilim kurgu
anla,bilim kurgu
aşk güven,bilim kurgu
cooper,bilim kurgu
evet,bilim kurgu
wolf tekrar gör şans heyecanlan,bilim kurgu
yanıl anlam gel,bilim kurgu
asıl bak amelia,bilim kurgu
yanıl,bilim kurgu
tars doktor mann gezegen rot oluş,bilim kurgu
üçüncü hasatımızı kaybet,bilim kurgu
gelecek yıl,bilim kurgu
gelecek yıl nelson ların çiftlik çalış telafi et,bilim kurgu
nelson lara,bilim kurgu
murph doy,bilim kurgu
sufle mi,bilim kurgu
hayır doy,bilim kurgu
teşekkür,bilim kurgu
lezzet,bilim kurgu
yemek bitir,bilim kurgu
akşam kal mı,bilim kurgu
oda bırak dur,bilim kurgu
git,bilim kurgu
oda dikiş makine koy,bilim kurgu
fazla an dolu,bilim kurgu
şey ol,bilim kurgu
haydi coop,bilim kurgu
kum,bilim kurgu
lois arkadaş,bilim kurgu
ciğer bak,bilim kurgu
amelia üzgün,bilim kurgu
can objektif ol çalış,bilim kurgu
mil gezegen çuvalla,bilim kurgu
cezalandır,bilim kurgu
hayır kişisel kar değil,bilim kurgu
yanıl zaman kişisel kar ver gerek,bilim kurgu
hesapla dönüş yakıt kal,bilim kurgu
mann gezegen çuvalla,bilim kurgu
ev git plan ara seçi yap gerek,bilim kurgu
koloni oluş soy tüken engel ol,bilim kurgu
i̇şte zaman çocuk gör,bilim kurgu
insan ırk kurtar ara seçi yap gerek,bilim kurgu
zaman objektif ol inan,bilim kurgu
kendi gel sor dur,bilim kurgu
ulaş çalış,bilim kurgu
murph,bilim kurgu
sela,bilim kurgu
gel profesör,bilim kurgu
herkes yüzüstü bırak,bilim kurgu
hayır ileri götür,bilim kurgu
yaklaş,bilim kurgu
başla bitir,bilim kurgu
murph,bilim kurgu
inan,bilim kurgu
bunca bunca yıldır,bilim kurgu
inanç ol iste,bilim kurgu
baba geri dön inan,bilim kurgu
iste,bilim kurgu
i̇nanıyorum profesör,bilim kurgu
affet murph,bilim kurgu
affet,bilim kurgu
yalan söyle murph,bilim kurgu
yalan söyle,bilim kurgu
geri dönme,bilim kurgu
sebep,bilim kurgu
yar et yol,bilim kurgu
plan,bilim kurgu
insan,bilim kurgu
denklem,bilim kurgu
baba bil mu,bilim kurgu
terk,bilim kurgu
bırak,bilim kurgu
nazik,bilim kurgu
karanlık,bilim kurgu
hayır,bilim kurgu
hayır,bilim kurgu
öl,bilim kurgu
hayır,bilim kurgu
doktor brand üzgün baba bugün vefat,bilim kurgu
acı ek,bilim kurgu
huzur içinde öl,bilim kurgu
sade töre eş defnet,bilim kurgu
brand bil mu,bilim kurgu
söyle,bilim kurgu
bil,bilim kurgu
dümen,bilim kurgu
terket,bilim kurgu
boğ öl,bilim kurgu
açlık,bilim kurgu
don bulut,bilim kurgu
geç,bilim kurgu
insan yüz gör,bilim kurgu
ne çek bil hal şükret,bilim kurgu
baş umut,bilim kurgu
zamanla erzağım tüken,bilim kurgu
son uyku geç uyan zaman ayarla,bilim kurgu
resmen ölü uyan,bilim kurgu
lazarus,bilim kurgu
diğer,bilim kurgu
kork var efendim,bilim kurgu
şimdi demek iste,bilim kurgu
hayır,bilim kurgu
durum bak diğer,bilim kurgu
kurtar şans maalesef,bilim kurgu
doktor mann,bilim kurgu
doktor mann gezegen anlat,bilim kurgu
gezegen,bilim kurgu
gezegen soğuk,bilim kurgu
buz kes,bilim kurgu
inkar et şekil güzel,bilim kurgu
gündüz 67 saat sürü soğuk geç,bilim kurgu
gece 67 saat sürü soğuk geç,bilim kurgu
yerçekimi tatminkar,bilim kurgu
dünya dan 80 fazla,bilim kurgu
i̇niş yap bölge su alkali içer,bilim kurgu
hava kaç dakika fazla sol amonyum,bilim kurgu
yüzey evet yüzey,bilim kurgu
klor dağıl,bilim kurgu
amonyum kristal yer hidrokarbon bırak,bilim kurgu
hava sol organik dola,bilim kurgu
yaşam de,bilim kurgu
gezegen başka paylaş ol,bilim kurgu
veri yüzey al,bilim kurgu
bunca yıldır son bırak,bilim kurgu
keşfet,bilim kurgu
büyük keşif tur çık limit erzak oksijen,bilim kurgu
genelde saha görev kipp bırak,bilim kurgu
efendim,bilim kurgu
devre çürü,bilim kurgu
i̇lk bul organik madde,bilim kurgu
amonyum kristal yanlış tanımla,bilim kurgu
uzun sür dayan,bilim kurgu
çalış hal gel,bilim kurgu
ben görev devam et adına güç kaynak kullan,bilim kurgu
kapat ol san,bilim kurgu
bak mi,bilim kurgu
hayır hayır,bilim kurgu
insan el değme gerek,bilim kurgu
doktor brand case siz gelen mesaj,bilim kurgu
uzay araç yönlen,bilim kurgu
gel,bilim kurgu
üzgün,bilim kurgu
doktor brand üzgün baba bugün vefat,bilim kurgu
acı ek,bilim kurgu
huzur içinde öl,bilim kurgu
kayıp üzgün,bilim kurgu
murph,bilim kurgu
büyü,bilim kurgu
brand se bil mu,bilim kurgu
söyle,bilim kurgu
bil,bilim kurgu
dümen,bilim kurgu
terket,bilim kurgu
boğ öl,bilim kurgu
açlık,bilim kurgu
baba bil mu,bilim kurgu
baba,bilim kurgu
bil iste,bilim kurgu
ölü terk et,bilim kurgu
bil gerek,bilim kurgu
cooper,bilim kurgu
baba hayat plan ada,bilim kurgu
söyle hakkında fikir,bilim kurgu
dünya insan kurtar düşün mi,bilim kurgu
hayır,bilim kurgu
yıldır yerçekimi denklem çöz çalış,bilim kurgu
amelia baba denklem git çöz,bilim kurgu
kullan,bilim kurgu
denklem kuantum mekanik görece uyuş,bilim kurgu
fazla ihtiyaç,bilim kurgu
ne fazla,bilim kurgu
fazla veri,bilim kurgu
kara delik iç gör gerek,bilim kurgu
doğa kanun yalın tekil olanak ver,bilim kurgu
romiliy,bilim kurgu
kara delik mercan,bilim kurgu
tekil inci,bilim kurgu
çek kuvvet fazla,bilim kurgu
ufuk arka karanlık içinde saklı tut,bilim kurgu
yüz kara delik de,bilim kurgu
ufkın öte gör,bilim kurgu
gör coop,bilim kurgu
şey bil gerek,bilim kurgu
baba insan nesil tüken,bilim kurgu
başka yol bul gerek,bilim kurgu
i̇şte plan koloni,bilim kurgu
insan söyle,bilim kurgu
yalan sürdür,bilim kurgu
insan kendi soy,bilim kurgu
kurtul bil birlik ol,bilim kurgu
çocuk kurtul,bilim kurgu
saçmalık,bilim kurgu
kurtar bil bura asla gel,bilim kurgu
evrim iç özen taşı,bilim kurgu
basit engel öte geç,bilim kurgu
tanı kişi aş,bilim kurgu
kur empati öte nadiren yayıl,bilim kurgu
yalan,bilim kurgu
korkunç yalan,bilim kurgu
affet,bilim kurgu
bil,bilim kurgu
i̇nsanlığın soy kurtar,bilim kurgu
insan feda et hazır,bilim kurgu
büyük fedakar,bilim kurgu
hayır,bilim kurgu
hayır büyük fedakar yap,bilim kurgu
dünya daki insan öl,bilim kurgu
lanet kibiri insan umut terket,bilim kurgu
üzgün cooper,bilim kurgu
durum gerçekten umut,bilim kurgu
hayır hayır,bilim kurgu
gelecek biz,bilim kurgu
cooper,bilim kurgu
cooper yap,bilim kurgu
bırak ev git,bilim kurgu
kesin emin mi,bilim kurgu
denklem doğru yılla çöz,bilim kurgu
değer,bilim kurgu
cevap yarı,bilim kurgu
yarı bul,bilim kurgu
yukarı kara delik,bilim kurgu
çöz,bilim kurgu
tanrı top git,bilim kurgu
bul bekle,bilim kurgu
hayat kal,bilim kurgu
lanet,bilim kurgu
murph insan bil hak,bilim kurgu
panik yard,bilim kurgu
zaman çalış devam et,bilim kurgu
profesör brand mi,bilim kurgu
brand umut kes,bilim kurgu
çöz çalış,bilim kurgu
fikir,bilim kurgu
his,bilim kurgu
hayalet anlat mı,bilim kurgu
baba kork hayalet de san,bilim kurgu
korkut,bilim kurgu
hayalet de,bilim kurgu
insan gel,bilim kurgu
anlat çalış,bilim kurgu
dünya cevap var,bilim kurgu
şekil oda,bilim kurgu
bul,bilim kurgu
zaman azal,bilim kurgu
yedek oksijen arın,bilim kurgu
kal case,bilim kurgu
yol yarı uyu,bilim kurgu
hey cooper,bilim kurgu
evet,bilim kurgu
dönüş yolcu tavsiye,bilim kurgu
ne,bilim kurgu
kara delik son şans dene,bilim kurgu
ev dön rom,bilim kurgu
evet bil,bilim kurgu
vakit kaybet,bilim kurgu
dünya daki insan şans ol,bilim kurgu
anlat,bilim kurgu
gargantua dön yaş kara delik,bilim kurgu
yüz genel tekil de,bilim kurgu
genel,bilim kurgu
cevap zar zor ver,bilim kurgu
ye çek dalga hızlı,bilim kurgu
ufuk hızlı geç hayat kalın,bilim kurgu
son mesela,bilim kurgu
ufuk geç,bilim kurgu
i̇şte ufuk arka gizem,bilim kurgu
son içeri gir şekil,bilim kurgu
kuantum data tekil veri ilet,bilim kurgu
hisset enerji ilet,bilim kurgu
zaman sonda de,bilim kurgu
tars bariz aday,bilim kurgu
ara çok anlat,bilim kurgu
kipp tek eski verici ihtiyaç cooper,bilim kurgu
yap mı,bilim kurgu
göz sulan robot ol,bilim kurgu
hatırla iste söyle yap,bilim kurgu
i̇şaret ışık bozul,bilim kurgu
şaka yap,bilim kurgu
tars parça kipp parça değiş gerek,bilim kurgu
arşiv dosya boz iste,bilim kurgu
kontrol et,bilim kurgu
doktor mann adet güven bölge bul,bilim kurgu
brand laboratuvar iki yerleşim yer,bilim kurgu
modül yerleş yer oynat iste,bilim kurgu
sonda yerleş bölge götür,bilim kurgu
hava sür,bilim kurgu
bekle,bilim kurgu
case parça tamamla ana tesis geri dön,bilim kurgu
akşam bölge emniyet al iste,bilim kurgu
genelde fırtına gel geçici,bilim kurgu
tamam,bilim kurgu
uzun menzil verici ihtiyaç ol,bilim kurgu
şarj,bilim kurgu
evet,bilim kurgu
takip,bilim kurgu
tars 72 saat,bilim kurgu
anlaş cooper,bilim kurgu
brand geri dönme gerek anlat,bilim kurgu
söyle saygı et ol,bilim kurgu
görev mühendis,bilim kurgu
gerçekten iş yara,bilim kurgu
yavaş turbo,bilim kurgu
güvenlik case unut,bilim kurgu
tamam güvenlik cooper,bilim kurgu
doktor mann görev parça ol,bilim kurgu
onur duy söyle iste,bilim kurgu
ana tesis modül kur,bilim kurgu
iş bit,bilim kurgu
ev geri dön,bilim kurgu
bağ,bilim kurgu
aile,bilim kurgu
insa duy özlem duygu güçlü,bilim kurgu
his,bilim kurgu
insan kıl temel yapı,bilim kurgu
hafif alın,bilim kurgu
