Processed_Sentence,Etiket
sonra dürt,bilim kurgu
minibüs su çarp,bilim kurgu
ara iste bekle tekrar dene,bilim kurgu
yard ihtiyaç var,bilim kurgu
yerçekimi ol düş,bilim kurgu
arthur dakika,bilim kurgu
i̇yi mi,bilim kurgu
hadi,bilim kurgu
üs dön,bilim kurgu
ters git,bilim kurgu
haber siz gel,bilim kurgu
zaman kazan,bilim kurgu
hadi,bilim kurgu
gel,bilim kurgu
geçiş oda güçlü,bilim kurgu
pencere ol güçlü ol,bilim kurgu
hayır koy güçlü ol,bilim kurgu
um bul fischer hoş git,bilim kurgu
yansı bilinçaltı,bilim kurgu
evet,bilim kurgu
zihin bölüm et,bilim kurgu
hayır hayır,bilim kurgu
yansı,bilim kurgu
var,bilim kurgu
güve acele et,bilim kurgu
siz gelen kocaman ordu,bilim kurgu
i̇çerdeyiz,bilim kurgu
başka,bilim kurgu
fischer tuzak dışarı çık,bilim kurgu
hadi aşağı,bilim kurgu
cobb,bilim kurgu
hayır gerçek,bilim kurgu
bil,bilim kurgu
yansı,bilim kurgu
fischer fischer gerçek,bilim kurgu
merhaba,bilim kurgu
eames,bilim kurgu
eames,bilim kurgu
geçiş oda git hemen,bilim kurgu
mal fischer öldür,bilim kurgu
vur,bilim kurgu
hayat dön anlam,bilim kurgu
zihni çok kapan kıs,bilim kurgu
bit,bilim kurgu
başarı ol,bilim kurgu
bura,bilim kurgu
üzgün,bilim kurgu
aile geri dön değil,bilim kurgu
yazık,bilim kurgu
gerçekten bil iste,bilim kurgu
yem et var patla yerleş,bilim kurgu
hayır hala başka yol,bilim kurgu
fischer aşağı iz sür,bilim kurgu
vakit,bilim kurgu
hayır aşağı yeterince vakit ol,bilim kurgu
bul,bilim kurgu
arthur müzikle dürt başla şok cihaz hayat dön,bilim kurgu
aşağı dürt sağla,bilim kurgu
bak ada el,bilim kurgu
müzik bit bit hastane hava uçur,bilim kurgu
dürt katman yay ol,bilim kurgu
dene değ,bilim kurgu
patla yerleş saito koru ilgilen,bilim kurgu
saito asla başar,bilim kurgu
cobb hadi,bilim kurgu
deneme,bilim kurgu
git,bilim kurgu
bak hep aynı an dürt yaşa boş yer git ol,bilim kurgu
kız hak,bilim kurgu
kız hak,bilim kurgu
hadi hareket geç,bilim kurgu
aşağı ol güven mi,bilim kurgu
mal ol,bilim kurgu
bul bil,bilim kurgu
fischer el ol,bilim kurgu
bil,bilim kurgu
peş git iste o kal iste,bilim kurgu
i̇yi mi,bilim kurgu
dünya,bilim kurgu
öyle,bilim kurgu
şura lazım,bilim kurgu
hadi,bilim kurgu
saito,bilim kurgu
ihtiyaç,bilim kurgu
patla ayarla,bilim kurgu
fischer bak lazım,bilim kurgu
turist ye,bilim kurgu
saçmala,bilim kurgu
hepsi yap,bilim kurgu
i̇nanılmaz,bilim kurgu
i̇nşa et yılla al,bilim kurgu
i̇nşa et anı başla,bilim kurgu
taraf,bilim kurgu
semt,bilim kurgu
bura geçmiş getir,bilim kurgu
daire,bilim kurgu
şura taşın,bilim kurgu
mal hamile kal ev,bilim kurgu
hepsi anı yarat,bilim kurgu
de zaman çok,bilim kurgu
ne,bilim kurgu
mal büyü,bilim kurgu
mı,bilim kurgu
hayır,bilim kurgu
hadi,bilim kurgu
i̇kimiz müstakil ev yaşa iste,bilim kurgu
tarz mimari sev,bilim kurgu
gerçek dünyada seçi zor yok,bilim kurgu
fischer geri getir,bilim kurgu
tür dürt bul zor,bilim kurgu
doğaçlama,bilim kurgu
dinle ben bil gerek,bilim kurgu
fikir ek hakkında,bilim kurgu
fikir virüs gibi,bilim kurgu
direnç,bilim kurgu
bulaşıcı,bilim kurgu
minicik fikir tohum büyük boyut ulaş,bilim kurgu
yön ver büyük boyut,bilim kurgu
dünya gerçek,bilim kurgu
minicik fikir,bilim kurgu
değiş basit küçük düş,bilim kurgu
dünya emin,bilim kurgu
ne gerçek ol,bilim kurgu
se emin,bilim kurgu
kaybol düşün,bilim kurgu
ne gerçek bil mal,bilim kurgu
zerr şüphe,bilim kurgu
acı kıvran mu do,bilim kurgu
yansı rüya gör rahat ver dünya yerinde,bilim kurgu
türlü şirket polis aran mu,bilim kurgu
kabullen,bilim kurgu
gerçek inan,bilim kurgu
seç,bilim kurgu
kal seç,bilim kurgu
seç,bilim kurgu
yap gerek bil çocuk dön,bilim kurgu
bırak git,bilim kurgu
bırak git,bilim kurgu
yanıl,bilim kurgu
hayır yanıl,bilim kurgu
kafa karış,bilim kurgu
çocuk,bilim kurgu
yüz tekrar gör iste,bilim kurgu
evet yukarı gör iste mal,bilim kurgu
yukarı,bilim kurgu
dinle,bilim kurgu
çocuk,bilim kurgu
i̇zle,bilim kurgu
james,bilim kurgu
phillipa,bilim kurgu
yap mal,bilim kurgu
çocuk,bilim kurgu
kendi söyle dur inan,bilim kurgu
hayır bil,bilim kurgu
yanıl,bilim kurgu
gerçek ben,bilim kurgu
kendi sürekli bil söyle,bilim kurgu
inan,bilim kurgu
hisset,bilim kurgu
suçlu,bilim kurgu
suçlu hisset mal,bilim kurgu
yap yap umut ol ol,bilim kurgu
kafa karmaşık suçlu zaman ben,bilim kurgu
gerçek hatırla,bilim kurgu
gerçek,bilim kurgu
gerçek sorgula sebep fikir çık,bilim kurgu
fikri zihin yerleş,bilim kurgu
bahset,bilim kurgu
fikir ek mümkün bil sebep uygula,bilim kurgu
kar uygula,bilim kurgu
kaybol,bilim kurgu
kaç gerek bil kabul et,bilim kurgu
gizle,bilim kurgu
derin,bilim kurgu
zamanla bil unut seç gerçek,bilim kurgu
kurtul,bilim kurgu
araştır kar ver,bilim kurgu
zihin derinlik in gizli yer bul,bilim kurgu
i̇çeri gir fikir yerleş,bilim kurgu
değiş basit fikir,bilim kurgu
kur dünya gerçek değil,bilim kurgu
ölüm kurtul yol i,bilim kurgu
tren bekle,bilim kurgu
uzak götür tren,bilim kurgu
tren götür ümit bil,bilim kurgu
emin ol,bilim kurgu
fark et,bilim kurgu
neden söyle,bilim kurgu
beraber ol,bilim kurgu
fikir zihin uyan,bilim kurgu
kanser büyü,bilim kurgu
gerçek dön,bilim kurgu
dünya gerçek olmadık ölü kurtul ol,bilim kurgu
inan devam et bil,bilim kurgu
mal hayır,bilim kurgu
tanrı,bilim kurgu
zihin hastalık bulaş,bilim kurgu
kurtar çalış,bilim kurgu
ihanet et affet,bilim kurgu
hala söz tut,bilim kurgu
hala beraber ol,bilim kurgu
yarat dünyada,bilim kurgu
cobb fischer bul,bilim kurgu
al,bilim kurgu
kal bırak mı,bilim kurgu
bahset,bilim kurgu
fischer balkon,bilim kurgu
yaşa git bak ariadne,bilim kurgu
cobb yap,bilim kurgu
yaşa git bak hemen,bilim kurgu
hadi,bilim kurgu
vakit gel,bilim kurgu
gel,bilim kurgu
fischer git,bilim kurgu
o kal,bilim kurgu
kal,bilim kurgu
saito çok öl,bilim kurgu
demek,bilim kurgu
bura yer,bilim kurgu
bul,bilim kurgu
o kal hayat,bilim kurgu
inan,bilim kurgu
iste,bilim kurgu
karmaşık hayal et,bilim kurgu
kusur,bilim kurgu
kusur,bilim kurgu
i̇yi mi,bilim kurgu
kendi bak,bilim kurgu
gölge,bilim kurgu
gerçek kar gölge,bilim kurgu
yap iyi sen,bilim kurgu
üzgün yeterince değil,bilim kurgu
gerçek,bilim kurgu
yap,bilim kurgu
doğaçlama,bilim kurgu
hayır hayır hayır,bilim kurgu
i̇çeri gir hemen,bilim kurgu
hadi hadi,bilim kurgu
hayal kırık,bilim kurgu
hayal kırık,bilim kurgu
bil baba,bilim kurgu
hayal kırık uğra bil,bilim kurgu
ol,bilim kurgu
hayır hayır hayır,bilim kurgu
hayal kırık uğra,bilim kurgu
ol çalış,bilim kurgu
hadi hadi hadi,bilim kurgu
vasiyetname,bilim kurgu
baba,bilim kurgu
i̇şte dürt ariadne,bilim kurgu
hemen git,bilim kurgu
kaybol sakın,bilim kurgu
saito bul getir,bilim kurgu
getir,bilim kurgu
evlen teklif et an hatırla mu,bilim kurgu
evet,bilim kurgu
beraber yaşlan düşle söyle,bilim kurgu
yaşlan,bilim kurgu
yaşlan hatırla mu,bilim kurgu
hasret dayan,bilim kurgu
vakit doldur,bilim kurgu
git iz ver,bilim kurgu
git iz ver,bilim kurgu
üzgün robert,bilim kurgu
vasiyet baba bambaşka hayat seç iste,bilim kurgu
yaşa,bilim kurgu
yap peter amca,bilim kurgu
cobb kal,bilim kurgu
mal,bilim kurgu
hayır saito bul,bilim kurgu
kaybol,bilim kurgu
hayır ol,bilim kurgu
öldür mi,bilim kurgu
biri bekle,bilim kurgu
yarım yamalak hatırla rüya biri,bilim kurgu
cobb,bilim kurgu
i̇mkânsız,bilim kurgu
zamanla iki genç,bilim kurgu
yaş adam,bilim kurgu
pişman dolu,bilim kurgu
baş ölü bekle,bilim kurgu
dön,bilim kurgu
hatırla,bilim kurgu
zamanla bil,bilim kurgu
dünya gerçek olmadık,bilim kurgu
anlaşma sadık kal ikna et,bilim kurgu
kabuk kır evet,bilim kurgu
geri dön,bilim kurgu
iki genç ol,bilim kurgu
ben geri dön,bilim kurgu
geri dön,bilim kurgu
sıcak havlu beyefendi,bilim kurgu
yaklaşık dakika içinde los angeles in,bilim kurgu
göçmen form mi,bilim kurgu
teşekkür,bilim kurgu
sıcak havlu beyefendi,bilim kurgu
hayır,bilim kurgu
göçmen form mi,bilim kurgu
ev gel bay cobb,bilim kurgu
teşekkür et beyefendi,bilim kurgu
ev gel,bilim kurgu
taraf,bilim kurgu
james,bilim kurgu
phillipa,bilim kurgu
bak gel,bilim kurgu
çocuk nasıl,bilim kurgu
baba,bilim kurgu
nasıl,bilim kurgu
bak yap baba,bilim kurgu
yap bak,bilim kurgu
taş yap,bilim kurgu
taş,bilim kurgu
gel gör iste,bilim kurgu
çeviri ömer çakır,bilim kurgu
