Processed_Sentence,Etiket
hayır,romantik
anla,romantik
öldür,romantik
kes,romantik
hayır,romantik
sessiz ol,romantik
sessiz ol iste,romantik
mantık ol,romantik
komşu uyan,romantik
sessiz ol iste mantık,romantik
poli ara,romantik
tane seç katıl defa aynı,romantik
sandviç iste yarı bırak,romantik
ağla gül başla,romantik
bekle salon otur insan,romantik
insan güzel iyi,romantik
yeterince olmadık,romantik
evet iyi,romantik
hayır,romantik
hayır değil,romantik
evet iyi,romantik
değil,romantik
evet iyi,romantik
değil,romantik
i̇yisin,romantik
zaman başar iste insan biri,romantik
boş hayal başka değil,romantik
anla mu,romantik
söyle,romantik
hayal değiş büyü,romantik
insan biri yap gerek,romantik
okul geri dön yap gerek başka bul,romantik
bu uğraş bırak yıl,romantik
iste,romantik
iste,romantik
fazla incit düşün,romantik
bebek,romantik
bebek falan değil,romantik
büyü çalış,romantik
bebek,romantik
bebek ağla dur,romantik
aman tanrı,romantik
yarın 5 30 seçmen sabah 8 00 taraf ol,romantik
taraf mu mı bil,romantik
bul,romantik
kütüphane ön,romantik
del prado kütüphanesi̇ boulder city neva,romantik
kahve getir,romantik
harika,romantik
mia,romantik
sela mia,romantik
amy frank,romantik
sela nasıl,romantik
tanış memnun ol,romantik
bul sevin,romantik
film çekim paris el senaryo,romantik
süreç ol karakter oyun etraf şekillen,romantik
aylık prova aylık çek süreç söz konu,romantik
hemen hikaye anlat düşün,romantik
hakkında,romantik
anlat,romantik
evet hikaye anlat,romantik
hikaye sensin,romantik
zaman hazır hisset,romantik
teyze paris yaşa,romantik
ev gel yurt dış hakkında hikayele anlat anımsa,romantik
kere nehir atla söyle anımsa,romantik
yalın ayak,romantik
gülümse,romantik
emma stone_the fools who dream,romantik
bak atla,romantik
yuvarla,romantik
nehir,romantik
buz gibi,romantik
ay aksır geçir,romantik
de aynı yap,romantik
hayali ol şeref,romantik
ahmak görün,romantik
izdırap çek kalp şeref,romantik
yarat keşmekeş şeref,romantik
his kapıl gök kubbe uç bucak,romantik
gün bat resim,romantik
yaşa içki öl ürper,romantik
anımsa aşk,romantik
hayali ol şeref,romantik
ahmak görün,romantik
izdırap çek kalp şeref,romantik
yarat keşmekeş şeref,romantik
de,romantik
çılgın kilit,romantik
sağla yeni renkle gör,romantik
sürükle bilir,romantik
gereksinim,romantik
getir asi çakıl taş yayıl şırıltı,romantik
ressam şair piyes,romantik
hayal kur ahmak şeref,romantik
çılgın görün,romantik
kır kalp şeref,romantik
yarat keşmekeş şeref,romantik
zaman sür hepsi iz,romantik
kar nehir,romantik
gülümse de,romantik
aynı yap,romantik
zaman öğren,romantik
ön gün de,romantik
öğren bekle,romantik
i̇şi al,romantik
gerçekten al,romantik
evet al,romantik
hayal kırık uğra iste,romantik
anla anla,romantik
iş bil,romantik
nere,romantik
griffith park,romantik
nere,romantik
anla bil,romantik
yap,romantik
yap san iş al,romantik
iş al,romantik
iş al,romantik
şey işe ver zor kal,romantik
şey,romantik
hayal,romantik
yap,romantik
plan peş git bil,romantik
kalıp iş bak,romantik
paris ol,romantik
i̇yi caz yap,romantik
caz sev,romantik
evet,romantik
galiba bekle gör gerek,romantik
sev,romantik
sev,romantik
manzara bak,romantik
iyi gör,romantik
kötü,romantik
evet,romantik
gün boyunca ol,romantik
kiş,romantik
yil,romantik
sela buz kahve al mi,romantik
müessese,romantik
hayır teşekkür et,romantik
israr et,romantik
kulak harika gel,romantik
harris çıkar,romantik
yeterince vakit al,romantik
öyle,romantik
i̇mza vakit,romantik
kötü seb,romantik
kötü harika,romantik
akşam görüş,romantik
akşam görüş,romantik
sela,romantik
gü nasıl,romantik
i̇yi,romantik
harika,romantik
evet gel hadi,romantik
sela myke,romantik
ev ol san,romantik
resim çiz,romantik
evet,romantik
yar et,romantik
resim çizme sev bil,romantik
pekala chelsea git,romantik
i̇yi mi,romantik
i̇yiyiz,romantik
şe ihtiyaç,romantik
hoş kal bebek,romantik
gül gül anne,romantik
de,romantik
i̇yi uyku,romantik
gül gül anne,romantik
chelsea güzel eğlen,romantik
i̇yi eğlence,romantik
gül gül mia,romantik
hoş kal,romantik
teşekkür,romantik
i̇yi gecele çocuk,romantik
hoş kal tatlı,romantik
i̇yi gecele,romantik
tanrı,romantik
kaçır,romantik
natalie söyle,romantik
new york dön gör,romantik
kaçır,romantik
kötü,romantik
hemen bura park et yemek git mi,romantik
evet,romantik
evet,romantik
göz at mi,romantik
harika ye,romantik
bayıl,romantik
saksafon cal bennett,romantik
evet,romantik
trompet javier gonzalez,romantik
kontrbas tatlı nedra wheeler,romantik
davul biricik clifton çılgın eddie,romantik
göz aç bura el al piyano çal khirye ty,romantik
seb gel,romantik
çal duy iste,romantik
şark kal mi,romantik
hayır git,romantik
son,romantik
