Processed_Sentence,Etiket
amca,gerilim
düşün,gerilim
zaman new york taki gazete grev orta çık,gerilim
yaş öl düşün,gerilim
50 kişi gece don can ver,gerilim
gazete,gerilim
gerçek de,gerilim
sıcak tut,gerilim
berbat,gerilim
muhabbet başla,gerilim
başla,gerilim
başla,gerilim
evet başla,gerilim
hatırla,gerilim
espri yap farz,gerilim
duy,gerilim
sır,gerilim
hafta son pazar ol,gerilim
kesinlikle pazar,gerilim
jack tar otel,gerilim
saat 3,gerilim
od numara 773,gerilim
bak mark,gerilim
gör mu,gerilim
charles işit cihaz kullan ada,gerilim
hayır,gerilim
hemen şura alışveriş çanta,gerilim
devam takip et,gerilim
merak et,gerilim
melek,gerilim
tanrı bit ol,gerilim
sev,gerilim
yol bebek,gerilim
yol,gerilim
beraber zaman geçir,gerilim
hayır,gerilim
birazcık kal,gerilim
öldür,gerilim
fırsat bul öldür,gerilim
fırsat bul öldür,gerilim
tanrı yap,gerilim
kaset et gerek,gerilim
ol müsaade et,gerilim
dön ol,gerilim
saat 2 ol,gerilim
git,gerilim
yüz aile öldür,gerilim
bil,gerilim
bil harry,gerilim
orta çık,gerilim
tanrı koru,gerilim
git git takip et,gerilim
duy,gerilim
hoş kal,gerilim
bekle göz,gerilim
öp iste,gerilim
affet,gerilim
affet sevgili,gerilim
affet,gerilim
dinle,gerilim
dinle,gerilim
ad harry caul,gerilim
duy mu,gerilim
kork,gerilim
ol bil bil,gerilim
tanı,gerilim
kendi hak söyle,gerilim
çocuk hasta,gerilim
çocuk hasta,gerilim
sol kol sol bacak felç geçir,gerilim
6 ay yürü,gerilim
doktor muhtemelen yürü söyle,gerilim
anne,gerilim
anne sıcak dolu küvet sok,gerilim
terapi,gerilim
sefer zil çal,gerilim
aşağı kapı bak git,gerilim
yavaş yavaş kay başla,gerilim
su hisset,gerilim
çene burn gel başla,gerilim
uyan,gerilim
vücut sür,gerilim
kutsal yağ yağla,gerilim
kurtul yaşa büyük hayal kırık hatırla,gerilim
yaş,gerilim
baba arkadaş tanış,gerilim
orta yok ada karın güç yumruk at,gerilim
aynı kişi 1 se öl,gerilim
fırsat bul öldür,gerilim
ölü kork,gerilim
cinayet kork,gerilim
meredith,gerilim
hey,gerilim
kaltak,gerilim
günaydın,gerilim
yardımcı ol mi,gerilim
evet dahili 765,gerilim
dakika,gerilim
direktör ofis,gerilim
direktör asistan görüş iste,gerilim
bay stett,gerilim
bay marti stett,gerilim
bay caul,gerilim
dakika,gerilim
üzgün,gerilim
mümkün,gerilim
siz geri dön mi,gerilim
hayır o konuş gerek,gerilim
i̇sminizi tekrar al mi,gerilim
caul,gerilim
harf harf söyle mi,gerilim
caul,gerilim
bekle al,gerilim
bay caul siz hemen dön,gerilim
hayır,gerilim
siz telefon numara,gerilim
alo,gerilim
evet,gerilim
bay caul,gerilim
marti stett,gerilim
numara bul,gerilim
direktör temas geçmiş kişi,gerilim
birer dosya hazırla,gerilim
bil izle demek,gerilim
kaset el,gerilim
fazlasıyla güven yer,gerilim
direktör kısa zaman dinle yan tutuş,gerilim
birazcık bil rahat ol gibi,gerilim
kaset et risk al,gerilim
anla bay caul,gerilim
kaset siz alaka,gerilim
bura gel,gerilim
fotoğraf getir,gerilim
direktör,gerilim
siz öde yap hazır,gerilim
zaman yaş adam biri gör,gerilim
aynı düşün,gerilim
düşün,gerilim
zamanla biri bebek düşün,gerilim
gerçekten düşün,gerilim
zamanla biri bebek,gerilim
sev anne baba sahip,gerilim
bank,gerilim
yarı ölü şekil yat,gerilim
anne baba,gerilim
amca,gerilim
düşün,gerilim
zaman new york taki gazete grev orta çık,gerilim
yaş öl düşün,gerilim
50 kişi gece don can ver,gerilim
gazete,gerilim
gerçek de,gerilim
sıcak tut,gerilim
berbat,gerilim
konu aç,gerilim
aç,gerilim
aç,gerilim
evet başla,gerilim
hatırla,gerilim
mark sor,gerilim
konuş,gerilim
dayan,gerilim
dayan,gerilim
ağla,gerilim
bil tatlı bil,gerilim
aynı durum,gerilim
hayır ağla,gerilim
tanrı,gerilim
tekrar dinle mi,gerilim
ol iste,gerilim
hayır iste,gerilim
bil gerek şey,gerilim
bil iste,gerilim
para masa üst,gerilim
yap düşün mu,gerilim
i̇çmekten sıkıl,gerilim
sıkıl durum,gerilim
bende sıkıl,gerilim
sıkıl bugün,gerilim
hafta son,gerilim
pazar ol,gerilim
kesinlikle pazar,gerilim
jack tar otel,gerilim
saat 3,gerilim
od numara 773,gerilim
bak mark,gerilim
gör mu,gerilim
charles işit cihaz kullan ada,gerilim
hayır,gerilim
hemen şura alışveriş çanta,gerilim
para dışarı say,gerilim
devam takip et,gerilim
merak et,gerilim
tanrı bit ol,gerilim
sev,gerilim
iste fotoğrafla,gerilim
beraber zaman geçir,gerilim
hayır,gerilim
birazcık kal,gerilim
kız yap,gerilim
fırsat bul öldür,gerilim
san telefon görüşme kaydet,gerilim
dön ol,gerilim
saat 2 ol,gerilim
hayır dönme,gerilim
tatlı,gerilim
dön,gerilim
15 000 dol,gerilim
günlük fena bay caul,gerilim
o,gerilim
gör,gerilim
fırsat bul öldür,gerilim
hafta son,gerilim
pazar ol,gerilim
kesinlikle pazar,gerilim
jack tar otel,gerilim
saat 3,gerilim
od numara 773,gerilim
773 numara oda ver imkan,gerilim
773,gerilim
od dolu efendim,gerilim
oda temel birbiri aynı,gerilim
oda bitişik,gerilim
yakın oda,gerilim
bitişik bak,gerilim
evet,gerilim
demek,gerilim
yalan sıkıl,gerilim
sıkıl,gerilim
sor,gerilim
konuş,gerilim
dayan,gerilim
dayan,gerilim
ağla,gerilim
bil,gerilim
aynı durum,gerilim
hayır ağla,gerilim
bahset hakkında fikir,gerilim
fikir,gerilim
berbat,gerilim
sev,gerilim
nixon yıllık rapor,gerilim
kongre sun,gerilim
kes mi,gerilim
bağır,gerilim
böyle,gerilim
çocuk baba ol uygun değil,gerilim
wilma davran çalış,gerilim
abart,gerilim
kenar çek,gerilim
acele,gerilim
kar hastane götür,gerilim
bebek doğur,gerilim
ver zor,gerilim
se peygamber sabır,gerilim
otur fred,gerilim
sıkıntı görün,gerilim
wilma bak,gerilim
i̇çinde bulun sıkıntı bil hal,gerilim
sakin ol,gerilim
nasıl fred,gerilim
görün,gerilim
betty git,gerilim
wilma,gerilim
bekle,gerilim
richard,gerilim
direktör gör iste,gerilim
bugün,gerilim
üzgün hemen ayrıl gerek,gerilim
yol aç,gerilim
i̇zin ver geç,gerilim
hadi yol aç,gerilim
soru yukarı yanıtla,gerilim
i̇zin ver geç,gerilim
i̇zin ver geç,gerilim
soru,gerilim
hayır,gerilim
kazan cinayet ol şüphelen mu,gerilim
kurum kontrol ol,gerilim
sahip ol hisse,gerilim
şirket kontrol et anlam gel,gerilim
tür sigorta,gerilim
adi soru,gerilim
düşün,gerilim
noel alacak hala kar ver,gerilim
şey ihtiyaç,gerilim
siz şirket içinde düşman,gerilim
kimse zarar dokun,gerilim
tanrı,gerilim
sarhoş araba kullan ol,gerilim
dayan,gerilim
dayan,gerilim
se yap mi,gerilim
hafta son,gerilim
pazar ol,gerilim
kesinlikle pazar,gerilim
jack tar otel,gerilim
saat 3,gerilim
od numara 773,gerilim
fırsat bul öldür,gerilim
alo,gerilim
alo,gerilim
alo,gerilim
alo,gerilim
bil bil bay caul,gerilim
iyi işe fazla karış,gerilim
dinle ol,gerilim
