Processed_Sentence,Etiket
hala kazan düşün mu,spor
evet,spor
araç,spor
sürücü,spor
zeki puan kazan hastane,spor
yarı ölü şekil yat fırsat değerlendir,spor
yüz gör eş de,spor
de can araba kullan yüz ihtiyaç sağ ayak yeter,spor
ciddi,spor
an görünüş,spor
evlilik ayakta kal düşün mu,spor
ciddi,spor
cehennem yol,spor
bas toplantı bit,spor
sıkıntı geç,spor
bence dikkat çek clive,spor
söyle,spor
bence geç,spor
iste zaman hoş git,spor
clive,spor
oy,spor
görüş,spor
görüş,spor
james mi,spor
evet iyi,spor
niki sor soru söyle,spor
duy demek,spor
duy,spor
james,spor
james,spor
ev git karın görün sor,spor
şeref,spor
niki lauda nürburgring dek ölümcül kaza 42 gün,spor
doktor telkin büyük acı bugün monza yarış,spor
niki lauda,spor
fotoğraf pist uzaklaş,spor
niki vakit gel,spor
hazır mı,spor
pist boşaltı,spor
son 1 dakika,spor
lauda kötü başla kalk yavaş kal,spor
geri dön niki lauda zor görün,spor
birer birer sır kaybet,spor
avusturya kötü start,spor
tekrar yarış erken,spor
lauda çizgi kaybet,spor
viraj pist çık,spor
tekrar pist dönme başar niki kötü an,spor
niki lauda geçen sene şampiyon durum tehlike oluş,spor
yarış,spor
stuck mario andretti nin lotus un çarp,spor
niki sıkış,spor
git yer,spor
niki lauda yüksel başla,spor
brambilla nın hemen arka,spor
hava koridor yararlan rakip geç,spor
lauda yarış baş kaybet düşün form geri dön,spor
lauda reutemann dan hızlı turla at ara fark kapat,spor
lauda ferrari yarış carlos reutemann yaklaş,spor
i̇şte james hunt mclaren pist kenar dumanla içinde dur,spor
hunt şampiyon umut kötü haber,spor
ronnie peterson monza daki yarış kazan,spor
gözle muazzam performans 4 ada,spor
niki lauda,spor
yarış ada sezon,spor
4 kazan 3 pah biç puan sayesinde,spor
niki lauda tekrar dünya şampiyon ol yakın,spor
japonya grand prix,spor
sezon son yarış,spor
uzun yor son derece dramatik sezon,spor
fuji dağ nın gölge japonya daki son yarış kal,spor
niki lauda fuji dek yarış james hunt 3 puan ön gel,spor
hunt kupa kazan avusturya adil şekil geç gerek,spor
james se bask baş çık mi,spor
demek anla,spor
i̇şimi sev,spor
mücadele et yarış sev,spor
niki sor,spor
dünya şampiyon kaybet,spor
bay lauda bask hisset mu,spor
görün,spor
dünya şampiyon yum,spor
ol eşik,spor
hunt el fırsat şampiyon kolay,spor
gerçek gerçekten inan,spor
james ekle iste,spor
niki kurnaz yap akıl oyun zevk al gurur okşa,spor
momentum el,spor
hisset,spor
emin sonra bas toplantı karşı şampiyon otur,spor
kötü hava koşul baş çık,spor
hava tahmin fuji aralık sağanak yağ ol söylen,spor
güçlü rüzgarla aralık dağ gelecek sis ol,spor
bugün japonya grand prix önce lauda 3 puan ön,spor
sezon heyecan yarış kapan,spor
hunt lauda,spor
yarış iptal et,spor
dışarı berbat,spor
yarış yap,spor
yay hak dünya sat,spor
i̇nsanların gör iste niki yle ol düello,spor
fuji sağanak yağ devam et kar açık,spor
1976 japonya grand prix yap,spor
sürücü araç,spor
son 5 dakika,spor
hazır mı,spor
hazır,spor
sabit dur,spor
yap,spor
buğula azalt,spor
zaman içeri gir,spor
lider ol gir,spor
güven yarış önem start,spor
yar lazım,spor
sabit tut teddy,spor
motor çalış,spor
i̇yi şans evlat,spor
i̇yi şans james,spor
son 30 saniye,spor
fuji atmosfer gergin,spor
çamur içinde kal 80 000,spor
yarış merak son 10 yıl zor mücadele,spor
mario andretti pole pozisyon hemen yanında james hunt,spor
arka niki lauda,spor
lauda nın arka 6 tekerlek tyrrell içinde güney afrikalı jody scheckter,spor
arka yarış diz durum,spor
bayrak salla japonya grand prix başla,spor
koşul 450 beygir güç aracı kullan imkan ol,spor
andretti lider hunt atak,spor
hunt andretti dışarı geç çalış,spor
niki lauda takip,spor
hunt sağ viraj önce lider ele geçir,spor
hunt tur lider tamamla,spor
az ön gör,spor
niki lauda arka sıçra su boğuş,spor
lauda yavaşla,spor
niki lauda 1 numara ferrari pite gir,spor
yarış baş tür problem yaşa tahmin et zor,spor
araç soru,spor
araç sor,spor
niki ara,spor
araç mükemmel,spor
yap,spor
dur,spor
mekanikerler soru öğren çalış,spor
bekle,spor
niki lauda araç çık,spor
sansasyonel,spor
geçen sene şampiyon niki lauda yarış dış kal,spor
tehlike,spor
niki medya araç problem söyle mi,spor
hayır,spor
o gerçek söyle,spor
ne,spor
tak yönet konuş,spor
lauda anlat,spor
lauda yarış dış kal james hunt,spor
dünya şampiyon ol yarış 3 bitir gerek,spor
james hunt başar,spor
korkunç koşulla alt yarış tamamla gerek,spor
fuji son 15 tur,spor
james hunt niki lauda,spor
olağanüstü sezon bit,spor
zor yarış james hunt dayan,spor
skorbord söyle,spor
58 tur,spor
hunt lider,spor
tanrı lastik kabar,spor
brambilla hemen arka ara fark kapat,spor
i̇çeriden james hunt geç çalış,spor
hunt ön güzel manevra,spor
hunt savun,spor
spin at,spor
hunt çarp,spor
james hunt yarış dış kal,spor
şampiyon kaybet yaklaş,spor
mario andretti james hunt yaklaş,spor
mario andretti hunt geç,spor
hunt yavaşla,spor
san problem yaşa,spor
yağmur lastik koşul dayan,spor
hunt teker git,spor
hunt araç pite ulaş çalış,spor
arka rakip hunt geç,spor
70 tur,spor
son 4 tur,spor
sol teker bak özür dil sağ teker,spor
yarık iz kal,spor
lastik patla,spor
hadi,spor
hadi,spor
vites kol zaman kır,spor
9 10 tur,spor
alastair kaldır gerek,spor
hadi,spor
taraf geç,spor
hadi,spor
ferrari de regazzoni ligier de jacques lafitte hunt geç,spor
hadi acele et,spor
başar,spor
dünya şampiyon ol,spor
tur james hunt şampiyon ol görün,spor
ters git görün,spor
james,spor
hadi,spor
dinle,spor
zorla,spor
de,spor
kendi dikkat de,spor
parça hal gör iste,spor
geri düş,spor
ön fazla araç,spor
zaman yeni sezon var,spor
bit,spor
temiz,spor
james,spor
hazır,spor
ktir,spor
james hunt yarış 6 sıra dön,spor
4 tur kal,spor
britanya geri dönüş zor,spor
konsantre süper star,spor
zor kontrol,spor
son 3 tur,spor
mclaren sınır zorla,spor
hunt m23 fren yap sağ sol seğir,spor
kontrol kaybet,spor
hunt mavi ligier dek jacques lafitte nin hemen ense,spor
yap james,spor
pit duvar yaklaş,spor
ligier ara santim,spor
james hunt sır yüksel yeterli,spor
son 2 tur,spor
yarış bit,spor
watson spin at,spor
watson spin at,spor
hunt rakip stop et penske nin ara geç başar,spor
son tur,spor
regazzoni yakala,spor
koşul rakip yakala zor geç imkan,spor
clay regazzoni yan yana,spor
dünya şampiyon kazan,spor
geç başar,spor
skorbordda hunt hala 5 gözük,spor
hunt çizgi geç,spor
şampiyon 3 gerek bura,spor
karışık sonuç söylen yarış 5 bitir ol,spor
5 sıra bitir,spor
biz tur çizelge hunt 3 sıra,spor
skorbord doğru şampiyon fark kaçır de,spor
kahraman yarış ardından hunt moral boz mağlubiyet,spor
görev birbiri görüş tur çizelge incele,spor
resmi karar bekle zor,spor
çıkart dost,spor
üzgün teddy,spor
üzgün,spor
fark kapat düşün,spor
üzgün,spor
de,spor
başar,spor
başar,spor
çılgın hergele,spor
3 ol,spor
gerek puan al,spor
dünya şampiyon sun,spor
james hunt japonya daki yarış 3 bitir resmi açık,spor
hunt dünya şampiyon,spor
yeni dünya şampiyon muz james hunt 1 puan fark,spor
gerçekten kazan,spor
dünya şampiyon,spor
söyle james yap,spor
sarhoş ol,spor
harika rüya,spor
i̇yi mi,spor
i̇yiyim,spor
pişman,spor
özel konuk şampiyon james hunt,spor
bekle,spor
gel,spor
havoline de motor yağ yok,spor
evet,spor
git,spor
iste,spor
uçak kaçır,spor
para öde,spor
açlık öl,spor
yiyecek bul,spor
git,spor
devam et,spor
gel,spor
gör güzel,spor
zaman geçir başla duy,spor
uçar mı,spor
hayır,spor
sigorta san,spor
dene,spor
disiplin,spor
kural uy yönetmelik sadık kal,spor
ego bastır,spor
yarış fayda,spor
uçma romantizm zırvala düşün,spor
hayır saçma,spor
rüzgar at bura,spor
arkadaş düğü,spor
san düğü,spor
doğu gün ol,spor
hatırla,spor
haber,spor
fiorano git,spor
sezon önce hazırlık,spor
insaf,spor
teşekkür,spor
i̇ltifat söyle san,spor
test zaman başla,spor
ön hafta,spor
hayır kafa ye,spor
hayat büyük ödül tekrar işe dön kazan,spor
çalış,spor
kazan söyle insan hak çıkart,spor
ney,spor
kaza,spor
niki söyle diğer mi,spor
kazan eşit şart yarış önem günde kazan,spor
hayat risk at başar,spor
kazan de,spor
evet,spor
risk kabul et seviye,spor
öl hazır,spor
kaybet demek,spor
evet öyle kabul et,spor
geç öl göze al,spor
i̇şte üzer etkin,spor
zorla,spor
harika hisset,spor
iş yap mu,spor
ölü yüzleş kandır,spor
hadi soylu taraf,spor
şövalye,spor
i̇ngilizler baş bela,spor
bil,spor
20 risk,spor
hayır niki sayı karış,spor
profesyonel davran,spor
yap iş güzel taraf,spor
spor öldür,spor
james,spor
james,spor
hadi,spor
git,spor
şe dikkat,spor
james,spor
hastane tedavi zor kısım vakum,spor
akciğer çıkart,spor
kötü,spor
yap televizyon izle,spor
puan kazan,spor
kuru hunt de ada nefret et,spor
doktor gel bay lauda siz tavsiye bulun mi,spor
de,spor
düşman ol lanet düşün,spor
lütuf ol,spor
akıl ada arkadaş düşman öğren,spor
bil mu,spor
hak,spor
bak,spor
tanış birer çocuk,spor
formula 3 tek asabi genç,spor
aile inkar et,spor
hedef yok,spor
iki dünya şampiyon yuz,spor
kötü,spor
hayır kötü,spor
hayal kırık uğrat,spor
zorla ihtiyaç,spor
i̇şinin baş dön,spor
dön niki dön,spor
eğlen,spor
hayat kısım zevk ol,spor
eğlen milyonlarca kupa madalya uçak sahip ol anlam,spor
kazan nere,spor
james,spor
sen git,spor
james,spor
yarış gün görüş şampiyon,spor
görüş şampiyon,spor
i̇yi görün niki,spor
yüz yan biri büyük geliş,spor
dinle,spor
james kupa yeterli,spor
kanıtla gerek kanıtla,spor
şüphe duy herkes,spor
i̇ki yıl emekli,spor
7 yıl londra gör,spor
şampiyon yayın,spor
patlak teker bisiklet yalın ayak kullan,spor
hala gün son gün yaşa,spor
45 yaş kalp kriz öl duy,spor
şaşır üzül,spor
i̇nsanlar rakip gör,spor
sev sayı insa biri,spor
saygı duy sayı insa biri,spor
i̇mrendiğim kişi hala,spor
