Processed_Sentence,Etiket
efendim çek sıkıntı anla,romantik
siz acı ver özür dil,romantik
i̇nanın sebep ol fark değil,romantik
cevap,romantik
evet efendim,romantik
gül mu,romantik
hayır,romantik
geri çevir,romantik
bugün niyet açıklama engelle söyle his,romantik
emin atlat kolay,romantik
incelik yoksun tavır reddet sor mi,romantik
mantık karşı çıkma sev söyle,romantik
açık şekil hakaret et bil iste,romantik
nezaket göster yeterli sebep,romantik
başka sebep bil,romantik
sebep,romantik
can sev abla mutlu sonsuz mahvet ada,romantik
teklif kabul et sağla ol siz,romantik
birbiri sev çift ayır arkadaş şımarık suçla,romantik
abla umut boşa çık kız,romantik
alay konu ol ol,romantik
iki sonsuz ıstırap içinde bırak inkar et,romantik
inkar et,romantik
yap,romantik
abla ilgi duy san,romantik
i̇kisini dikkat izle bingley nin tutkun,romantik
abla derin fark et,romantik
abla utangaç,romantik
bingley abla duygu güçlü olmadık hemen ikna,romantik
ileri sür,romantik
iyi yap,romantik
abla gerçek his nadiren belli et,romantik
san abla servet peş düşün,romantik
abla hakaret yakış asla,romantik
akıl geç,romantik
abla açı karl evlilik ol açık seçik görün,romantik
izlenim abla ver siz,romantik
hayır,romantik
hayır,romantik
aile tavır akraba ol heves,romantik
bay bingley şikayet görün,romantik
hayır fazla,romantik
söyle öyle ne,romantik
anne kardeş baba,romantik
tavır görgü eksik,romantik
bağışla,romantik
kardeş işe karış,romantik
bay wickham de,romantik
bay wickham,romantik
karşı davranış bahane,romantik
beyefendi özel ilgi san,romantik
yaşa talih anlat,romantik
gerçekten büyük talih yaşa,romantik
gelecek karar,romantik
dalga geç,romantik
hak görüş demek,romantik
ayrıntı açıkla teşekkür et,romantik
siz karşı kır söz affet,romantik
ilişki hak tereddüt açık sözlü gurur incit,romantik
konum benimki aşağı ol mutlu duy bekle,romantik
i̇şte beyefendi yakış söz,romantik
siz tanış an küstah beğen,romantik
başka his hiç say tavır gör,romantik
dünya son erkek ol asla siz evlen anla yet,romantik
vakit al affet hanımefendi,romantik
siz ver gel,romantik
katla bul his geri getir amaç,romantik
müsaade yönelt ol suçla cevap ver,romantik
baba bay wickham oğul sev,romantik
bolluk içinde hayat biçim tashih,romantik
baba ölüm ardından,romantik
bay wickham kilise baş geç niyet olmadık bildir,romantik
yerleş mevkii paraca karşılık iste,romantik
al hafta geç kumar kaybet,romantik
mektup yaz par talep kabul et,romantik
biz ilişki kopar,romantik
geçen yaz gör gel,romantik
kaç ikna et çalış,romantik
kız kardeş aşk ilan,romantik
kız kardeş 30 000 pound miras varis,romantik
wickham metelik al söylen kayıp karış,romantik
georgia keder derinlik tasvir et kalkış,romantik
15 yaş,romantik
abla bay bingley mesele gel,romantik
hareket yön ver gerekçele yetersiz görün,romantik
amaç arkadaş yar et,romantik
lizzie,romantik
i̇yi mi,romantik
bil,romantik
lizzie,romantik
gel büyük şans,romantik
teyze enişte jane londra dan getir,romantik
jane,romantik
otur oda,romantik
unut üzere,romantik
sokak yan geç fark var,romantik
londra eğlence ye,romantik
söyle,romantik
eğlen yap,romantik
kent te haber getir,romantik
az eğlence haber,romantik
lizzie anne söyle,romantik
yaygara kes,romantik
davet et,romantik
para yet,romantik
birliktelik keyif,romantik
sor,romantik
lydia nın hak,romantik
yaş büyük,romantik
git,romantik
lydia forsterlar yan brighton davet et,romantik
de gir gel,romantik
akşam subay yemek ye,romantik
baba git iz ver,romantik
lydia insan göz ön çık göster asla rahat dur,romantik
şimdi sor çıkart yap um,romantik
kontrol alt al zahmet katlan,romantik
aile rezil rüsva aptal erkek merak kız çık,romantik
peş kitty aynı yap zaman,romantik
lizzie gide asla huzur ver,romantik
gerçekten önemse,romantik
albay forster akıl baş ada,romantik
baş açma engel ol,romantik
lydia kimse kendi seç fakir,romantik
baba tehlike,romantik
subay iş yara kadın bul emin,romantik
um brighton gezi,romantik
önem öğret,romantik
hal kötü git,romantik
gider hayat geri kala boyunca yer kapama gerek de,romantik
lizzie eş etmen mutlu duy,romantik
peak district brighton değil,romantik
subay bulun karar etki ol,romantik
biz peak district gel lizzie temiz hava al,romantik
doğa ihtişam,romantik
dağ karşılaştır insan de ne,romantik
söyle erkek ol beğen aptal,romantik
sevimli ol baş kar ver becer,romantik
başka yönlen hareket et,romantik
aman dikkat tatlı,romantik
güçlü kin koku al söz,romantik
rosings de bay darcy gör,romantik
anlat,romantik
bay bingley de bahset,romantik
hayır,romantik
et,romantik
dağ karşılaştır insan de ne,romantik
sağlam fayton,romantik
nere,romantik
pemberley yak san,romantik
bay darcy nin ev,romantik
evet,romantik
balık dolu göl,romantik
git gör iste,romantik
hayır git,romantik
git tercih et,romantik
zengin,romantik
tanrı aşk lizzie haset dolu,romantik
bay darcy servet dışla,romantik
zavallı ada el,romantik
ol,romantik
önem adam zaman ev ol,romantik
geri kal,romantik
sahip kal,romantik
arzu et,romantik
bura kalp sever,romantik
evlen gör,romantik
baba benze,romantik
koca hastalan bay darcy nin yap yar kal,romantik
hizmetçi emir ver,romantik
bay darcy,romantik
güzel yüz,romantik
lizzie heykel benze,romantik
genç hanım bay darcy tanı,romantik
siz yakışıklı hanımefendi,romantik
evet,romantik
evet,romantik
kız kardeş bayan georgia,romantik
gün şark söyle piyano çal,romantik
ev,romantik
bayan elizabeth,romantik
londra ol san,romantik
hayır,romantik
hayır değil,romantik
değil,romantik
bil gel gün erken dön,romantik
teyze enişte seyahat,romantik
yolcu keyif geç,romantik
yarın matlock git,romantik
yarın,romantik
lambton kal,romantik
evet rose crown han nda,romantik
güzel,romantik
davetsiz gel özür dil,romantik
ev ziyaretçi açık söyle,romantik
ol haber yok,romantik
kö götür mi,romantik
hayır,romantik
yürü sev,romantik
evet,romantik
evet bil,romantik
hoş kalın bay darcy,romantik
taraf efendim,romantik
katıl iste emin mi,romantik
bay darcy tanış,romantik
o karşı söyle,romantik
yarın akşam yemek davet,romantik
nazik,romantik
anlat değil,romantik
yemek davet,romantik
konuş ağız insa büyüle yan,romantik
yolcu gün uzat sakınca,romantik
özellikle kız kardeş tanış iste,romantik
kız kardeş,romantik
bayan elizabeth,romantik
kız kardeş bayan georgia,romantik
ağabey hak anlat,romantik
şimdiden arkadaş hisset,romantik
teşekkür et,romantik
güzel piyano,romantik
ağabey hediye,romantik
gerek yok,romantik
öyle,romantik
ikna,romantik
ağabey kere akşam piyano çalışım katlan zor kal,romantik
çal söyle,romantik
zaman yalan söyle ol,romantik
de,romantik
fark,romantik
inan,romantik
bay gardiner balık tut sever mi,romantik
öğle ben göl gel mi,romantik
göl balık bol fazlasıyla uzun zaman balık git,romantik
sevin,romantik
düet çal mı bayan elizabeth,romantik
zor kal,romantik
ağabey zorla,romantik
balık tut usta sohbet şahane,romantik
muhteşem ada,romantik
teşekkür bay darcy,romantik
siz mektup hanımefendi,romantik
jane de gel,romantik
haber kötü,romantik
lydia,romantik
bay wickham kaç,romantik
git tanrı bilir,romantik
lydia nın para çevre,romantik
kork sonsuz kaybet,romantik
suç,romantik
wickham mal zamanında ifşa et,romantik
hayır suç,romantik
kardeş sakla ön geç,romantik
bul yap,romantik
baba londra git el gel bil,romantik
ufak ümit,romantik
el gelen yard iste,romantik
geç,romantik
gerçekten acı durum,romantik
bırak,romantik
hoş kalın,romantik
git,romantik
aile şeref fazla lekele,romantik
lydia bul bay bennet yan katıl,romantik
forsterlar göz önünden ayır,romantik
zaman bak uygun olmadık söyle,romantik
hayat sön,romantik
hepinizinki sön,romantik
lekele kız kardeş var al,romantik
zavallı bay bennet wickham de kalleş düello çağır zor kal,romantik
can ol,romantik
bul anne,romantik
bay collins baba ceset soğu kap dışarı,romantik
kork anne,romantik
day baba londra bul yar,romantik
lydia yap sinir hal getir bil,romantik
yan sancı,romantik
can lydia bebek,romantik
zavallı anne yap,romantik
mektup aç,romantik
bebek et,romantik
kitty ver,romantik
gel,romantik
baba gönder,romantik
amca elyazısı,romantik
baba mektup,romantik
dur soluklan,romantik
amca elyazısı,romantik
bul,romantik
evlen,romantik
yazı oku,romantik
ver,romantik
evlen,romantik
baba lydia yıl 100 pound ver,romantik
kabul et evlen,romantik
wickham koşul,romantik
kabul mi baba,romantik
kabul et,romantik
day alçak par ver tanrı bilir,romantik
demek iste baba,romantik
erkek lydia evlen,romantik
yıl 100 pound para tav,romantik
amca cömert davran ol,romantik
se büyük miktar ver,romantik
wickham bin aşağı kabul et aptal,romantik
ağız yel al,romantik
baba,romantik
lydia evlen beş,romantik
çıngırak çal kitty,romantik
üst giyin leydi lucas anlat,romantik
yüz şekil gör sabırsızlan,romantik
hizmetçi söyle kase punç hazırla,romantik
day teşekkür et,romantik
yar lazım,romantik
zengin çocuk,romantik
kız evlen,romantik
başka düşün mi,romantik
tane kız ol lizzie söyle başka düşün,romantik
zaman anla,romantik
wickham ol haber,romantik
lydia,romantik
anne,romantik
sarah sims fayton yan geç,romantik
yüzük gör eldiven çıkar,romantik
gülümse eğil sela ver,romantik
emin yarın güzel değil can,romantik
hep brighton git,romantik
koca bul yer,romantik
şans yarı siz dil,romantik
lydia,romantik
ince ayrıntı duy iste lydia tatlı,romantik
kuzey i̇ngiltere dek ala çağrıl,romantik
duy sevin,romantik
newcastle yakın,romantik
gelecek hafta yol çık,romantik
gel siz kal mi,romantik
söz konu olamaz,romantik
pazartesi sabah gel çat ben hala hazır değil,romantik
dinle iste,romantik
yenge gel vaaz ver öğüt sırala,romantik
sevim davran,romantik
neden anla mu,romantik
de kelime duy biricik wickham ımı düşün,romantik
töre mavi üniforma giy giy öğren can at,romantik
kuzey i̇ngiltere mükemmel doğal güzel sahip bil,romantik
geri dön sağdıç ol düşün,romantik
i̇yi dön bay darcy de rica et zor kal,romantik
bay darcy,romantik
eyvah unut,romantik
konu söyle,romantik
bay darcy düğün katıl,romantik
yakala oy,romantik
düğ masraf wickham komisyon öde,romantik
kimse duyur sakın gizli tut söyle,romantik
bay darcy,romantik
yeter lizzie,romantik
bay darcy yarın beğen davran,romantik
kitty yüzük gör,romantik
sık sık mektup yaz can,romantik
evli kadın mektup yaz vakit bul,romantik
bul,romantik
baba evlen iş günle kısa gel,romantik
abla yaz başka iş,romantik
i̇nsanın çocuk veda kötü yok,romantik
i̇nsan ol kimse hisset,romantik
hoş kalın,romantik
hoş kal lydia,romantik
elveda bay wickham,romantik
elveda kitty,romantik
elveda baba,romantik
baba mürekkeple akıl er,romantik
bayan bennet,romantik
haber duy efendim,romantik
bay bingley netherfield dön,romantik
bayan nichols do et ısmarla,romantik
yarın gel bekle,romantik
yarın,romantik
ilgilen,romantik
bay bingley anlam ifade et,romantik
gör dur,romantik
konu ağız aç karar,romantik
gel kesin,romantik
evet efendim,romantik
bil kadar,romantik
abla şehir kal,romantik
ilgilen çıkar bil,romantik
gel kız,romantik
ev dön bay bennet anlat,romantik
ada küstah bak,romantik
bak yüz insan iç çık,romantik
önem lizzie,romantik
gel sevin gör zor kal,romantik
açı çekince,romantik
başka söz et kork,romantik
affet,romantik
gel,romantik
kapı,romantik
bay bingley,romantik
bay bingley,romantik
aman tanrı,romantik
doğal davran,romantik
yap yap küstah görün,romantik
yanında,romantik
ad ne kibir o,romantik
bay darcy,romantik
cüret,romantik
yüzle gel bura,romantik
kıpırda jane,romantik
mary kaldır hemen,romantik
yap gör,romantik
tanrı kriz geçir gider,romantik
kitty,romantik
bura ol,romantik
mary kurdele kurdele,romantik
mary otur,romantik
mary,romantik
bay darcy bay bingley efendim,romantik
gör sevin bay bingley,romantik
git değiş,romantik
bayan lucas evlen yuva karış,romantik
kız,romantik
gazete oku,romantik
gerek şekil ye ver,romantik
kısa geç,romantik
aile bahset,romantik
haber,romantik
tebrik kabul et,romantik
lydia mın alın zor gel,romantik
bay wickham newcastle tayin ora nere,romantik
kasaba uzun kal mı bay bingley,romantik
hafta,romantik
gel,romantik
kuş hepsi bitir,romantik
rica et bura gel iste avla,romantik
bay bennet mutlu duy kuş iyi bırak,romantik
teşekkür et,romantik
i̇yi mi bay darcy,romantik
iyi teşekkür,romantik
um av boyunca hava boz,romantik
yarın şehir dön,romantik
jane güzel görün,romantik
gerçekten,romantik
git,romantik
darcy,romantik
hep tekrar gör güzel,romantik
bayan elizabeth,romantik
bayan bennet,romantik
mutlaka gel,romantik
geçen kış bura aile akşam yemek ye söz ver,romantik
unut gör,romantik
çeşit yemek sun,romantik
i̇zninizle,romantik
gör,romantik
içeri gir otur de,romantik
his,romantik
durum felaket,romantik
bayan bennet,romantik
bay bingley,romantik
i̇çeri dal doğrudan söyle,romantik
evet iyi yap,romantik
ara çık sevin,romantik
az birbiri ilgi duy kişi ol o,romantik
emin ol,romantik
hala tehlike ol zayıf gör herhalde,romantik
bence kendi eski aşık et tehlike alt,romantik
yanında bay darcy getir üzgün,romantik
söyle,romantik
jane,romantik
öylesine kör,romantik
demek iste,romantik
bak geri gel,romantik
uygun kaç bil,romantik
bayan bennet konuş izin iste,romantik
mutfak,romantik
jane hayat,romantik
bay bingley tekrar gör güzel,romantik
siz söyle bugün yap anlam eşek,romantik
kitty sessiz,romantik
evet,romantik
binlerce evet,romantik
tanrı şükür,romantik
bugün gör san,romantik
i̇yi anlaş emin,romantik
huy birbiri uygun,romantik
hizmetçi sürekli kandır,romantik
cömert yaka ara gel,romantik
gel,romantik
yıl altın gelir,romantik
güzel olmadık bil,romantik
yüz arın ol,romantik
dimağ hassasiyet,romantik
kelam itikat ışıltı parla insan,romantik
ada,romantik
körükle iste tutku his,romantik
iz hisset o,romantik
i̇nsan mutlu öl,romantik
bahar şehir ol ilgilen,romantik
sebep göster,romantik
ilgi duy san,romantik
akıl al,romantik
abla akıl çel şüphe,romantik
bravo,romantik
şimdi duy acımasız söz,romantik
lizzie mutlu nasip,romantik
ada,romantik
bay collins kuzen var,romantik
cay fikir,romantik
gel,romantik
buyur,romantik
leydi catherine,romantik
kız san,romantik
küçük yakın zaman evlen leydi hazret,romantik
büyük kız bugün evlilik teklif al,romantik
bahçe küçük bayan,romantik
çay al mı,romantik
katiyen,romantik
bayan elizabeth bennet görüş,romantik
önem konu hakkında,romantik
bulun sebep anla ol bayan bennet,romantik
yanıl onur borç ol bil,romantik
bayan bennet uyar oy oyna gel,romantik
endişe ver duy al,romantik
yeğen bay darcy evlen,romantik
büyük yalan bil,romantik
varsay,romantik
incit iste duygu bildir hemen yol çık,romantik
yalan ol inan yol gel zahmet katlan,romantik
yalan duy bayan bennet,romantik
söylenti söz konu,romantik
bura gel doğrula anlam gel,romantik
haber yok numara yap,romantik
bilinç etraf yayan mi,romantik
söylenti haber,romantik
asıl söyle mi,romantik
açık sözlü siz ol iddia et leydi hazret,romantik
i̇stediğinizi sor bu cevap ver tercih et,romantik
yeğen siz evlen teklif,romantik
imkan söyle leydi hazret,romantik
dinle,romantik
bay darcy kız nişan,romantik
de,romantik
söyle de ol,romantik
evlen teklif et düşün sebep ol,romantik
bencil kız,romantik
evlilik kundak planla,romantik
alt tabaka kız kardeş,romantik
erkek kaç utanç dayı çaba gerçek,romantik
zorla evlilik örtbas et kız,romantik
engelle san,romantik
dünya git,romantik
pemberley nin ölü kemik sızla,romantik
kesin cevap ver o nişan mı,romantik
hayır değil,romantik
böyle birliktelik giriş söz ver mi,romantik
ver asla ver,romantik
et ağır hakaret et,romantik
bu ekle şey kal olamaz,romantik
hemen git rica et,romantik
i̇yi gecele,romantik
hayat boyunca hakaret maruz kal,romantik
lizzie ne,romantik
küçük yanlış anla,romantik
kere rahat bırak,romantik
uyku tut,romantik
teyze,romantik
evet bura,romantik
davranış affet yap,romantik
lydia san jane yap,romantik
affet gerek san,romantik
bilmesiniz bil için,romantik
ben oy oyna kalp,romantik
teyze dün akşam konuş bugün kendi kapıl alıkoy,romantik
umut sevk,romantik
karşı his geçen nisa yana değiş hemen söyle,romantik
his dilek değiş,romantik
ağız çık kelim sonsuz sustur yet,romantik
duygu değiş,romantik
siz söyle,romantik
beden ruh ele geçir,romantik
sev,romantik
bugünden uzak geçir iste,romantik
öyle,romantik
el buz,romantik
kapı kapat elizabeth,romantik
lizzie akıl kaçır,romantik
ada nefret san,romantik
hayır baba,romantik
zengin anla,romantik
jane de güzel fayton ol,romantik
mutlu,romantik
sev düşün başka itiraz,romantik
hep kibir sevim tanı,romantik
gerçekten hoşlan önem ol,romantik
gerçekten hoşlan,romantik
sev,romantik
kibir değil,romantik
yanıl,romantik
hakkında yanıl,romantik
tanı baba,romantik
gerçekte anlat,romantik
yap bak,romantik
sev,romantik
sev san,romantik
hep,romantik
yanıl demek,romantik
ol,romantik
hayır sonuncu yazık,romantik
yüce tanrı,romantik
para geri öde,romantik
hayır,romantik
kimse söyle,romantik
bil iste,romantik
yanlış değerlendir baba,romantik
konu,romantik
konu,romantik
aptal et,romantik
jane konu konu aptal,romantik
gör,romantik
birbiri benze,romantik
i̇kimiz inatçı,romantik
baba,romantik
gerçekten aşık,romantik
delicesine,romantik
kimse layık ol inan,romantik
görünüş hüküm kal,romantik
kalp iz ver,romantik
layık bul lizzie ver,romantik
teşekkür et,romantik
mary kitty iste gelen dur yolla içeri,romantik
müsait,romantik
