Processed_Sentence,Etiket
hayır boya yeni,aksiyon
camla takıl gerek,aksiyon
patla iki öldür,aksiyon
evet efendim,aksiyon
ver,aksiyon
kulak dinle bay,aksiyon
sandık bil,aksiyon
bina mahvet,aksiyon
yardım iste,aksiyon
anla,aksiyon
yardım iste,aksiyon
aşağı,aksiyon
adam cam içinde,aksiyon
cam,aksiyon
camla kim umur,aksiyon
kim,aksiyon
emniyet mü yardımcı dwayne robinson,aksiyon
olay,aksiyon
kontrol ben,aksiyon
demek kontrol se,aksiyon
kötü haber dwayne,aksiyon
yukarı bak,aksiyon
halt sorumlu görün,aksiyon
dinle pislik herif,aksiyon
pislik,aksiyon
ulusal yay,aksiyon
millet rezil değil dwayne,aksiyon
dinle pislik herif çöz parça,aksiyon
değil soru parça de,aksiyon
soru,aksiyon
parça ol vazgeç powell ver,aksiyon
merhaba roy nasıl,aksiyon
kıymet bil,aksiyon
yap,aksiyon
sev,aksiyon
başka insan sev,aksiyon
yüz dayan dost duy,aksiyon
dayan çalış,aksiyon
sağ ortak,aksiyon
yap,aksiyon
otur kim öldür,aksiyon
bekle sıkıl,aksiyon
koca,aksiyon
yap,aksiyon
bebek kahvaltı,aksiyon
dol anlaşma pazarlık et,aksiyon
avrupa pislik hallet,aksiyon
bak sen konuş mi,aksiyon
söz dinle çok etki hal getir,aksiyon
etki hal getir öl iste,aksiyon
um rahat et,aksiyon
iste,aksiyon
konu iste siz ver,aksiyon
bak açık ol,aksiyon
bura çanta,aksiyon
çal gel salak ol belli hak mı,aksiyon
akıl,aksiyon
haber izle,aksiyon
kendi adam profesyonel hedef belli,aksiyon
modern silah de,aksiyon
iste,aksiyon
politika ilgilen,aksiyon
arap yahudi kız,aksiyon
ilgilen,aksiyon
bura pazarlık et gel,aksiyon
hak mı,aksiyon
i̇nanılmazsın,aksiyon
baş anla,aksiyon
bak iş,aksiyon
silah ben kale kullan,aksiyon
fark et,aksiyon
tarz anlat,aksiyon
şiddet uygula şirket koy par,aksiyon
rehin al zehir böcek bina,aksiyon
dolaş tahmin et,aksiyon
hak mı,aksiyon
hans dost,aksiyon
beyaz at prens,aksiyon
haber izle,aksiyon
demek iste,aksiyon
yukarı ada ortalık karış,aksiyon
ver,aksiyon
tanrı,aksiyon
roy,aksiyon
roy mi,aksiyon
yıllık gofret ye çalış,aksiyon
içinde ne,aksiyon
şeker tatlan,aksiyon
homojen bitkisel yağla polisorbat 60,aksiyon
5 numara sarı boya,aksiyon
geliş vücut,aksiyon
iste,aksiyon
kaç çocuk,aksiyon
asıl bak kar ilk çalış,aksiyon
kovboy,aksiyon
çiftlik çocuk,aksiyon
evet,aksiyon
i̇ki tane,aksiyon
gün ufaklık,aksiyon
oyna gör iste,aksiyon
anlaş zaman,aksiyon
dondurma getir,aksiyon
dokunaklı kovboy dokunaklı,aksiyon
de,aksiyon
bay mac klein,aksiyon
memur john,aksiyon
mac klein,aksiyon
new york emniyet müdür,aksiyon
hemen new york tan harry ara,aksiyon
hemen telsiz biri temas kur,aksiyon
üçüncü sınıf rahip teresa bay mac klein der,aksiyon
dost john de,aksiyon
iki değil serseri,aksiyon
sen konuş iste,aksiyon
ozel,aksiyon
arkadaş,aksiyon
gece parti birlikte,aksiyon
merhaba john dost,aksiyon
ellis,aksiyon
evet,aksiyon
dinle john akıl baş getir,aksiyon
dakika ver,aksiyon
i̇şini bil john,aksiyon
takdir et,aksiyon
iş zor,aksiyon
konuş,aksiyon
dışarı çık,aksiyon
iş karış vazgeç ol,aksiyon
anla,aksiyon
ellis o anlat,aksiyon
eski dost ol parti konuk,aksiyon
söyle,aksiyon
ellis yap gerek,aksiyon
söyle,aksiyon
john dinle,aksiyon
tetik yer söyle iste,aksiyon
başka dinle bil,aksiyon
tetik iste öldür,aksiyon
john duy,aksiyon
duy,aksiyon
john bek yap,aksiyon
polis,aksiyon
adam tetik yer söyle,aksiyon
kimse can yan,aksiyon
hayat tehlike at dost,aksiyon
ellis dikkat dinle,aksiyon
john,aksiyon
kap çene ellis kap çene,aksiyon
hans ver,aksiyon
hans salak bil,aksiyon
bil,aksiyon
dinle,aksiyon
i̇yi,aksiyon
zaman iste ver,aksiyon
arkadaş hayat kurtar,aksiyon
pazarlık,aksiyon
parça değil,aksiyon
anla vakit gel,aksiyon
ne aktör,aksiyon
hans silah kaldır,aksiyon
telsiz televizyon,aksiyon
hans salak arkadaş,aksiyon
o gece tanış,aksiyon
tanı,aksiyon
tanrı ellis öldür,aksiyon
tanı söyle,aksiyon
bunca yıl söyle,aksiyon
john,aksiyon
john,aksiyon
duy,aksiyon
konuş tetikle,aksiyon
yer söyle biri vur,aksiyon
en değ ver biri bul,aksiyon
ca cehennem hans,aksiyon
duy,aksiyon
ada öl iz ver,aksiyon
feda,aksiyon
ver telsiz,aksiyon
tetik çek iyi,aksiyon
tanrı ne anla mu,aksiyon
satır ara oku,aksiyon
bil mi,aksiyon
paul kanal açık,aksiyon
evet efendim,aksiyon
kurtar el,aksiyon
gele,aksiyon
ele ver iki öldür,aksiyon
hayır dost hayır,aksiyon
biz konuş,aksiyon
bak ortak iş uzak,aksiyon
dur söyle duy,aksiyon
bırak,aksiyon
can oku,aksiyon
ada acı çek baş,aksiyon
yorgun,aksiyon
aşağı kimse destek ver bil,aksiyon
canlı kurtul başar,aksiyon
yap aldır söyle,aksiyon
uyan ne gör,aksiyon
dinle çavuş,aksiyon
ev git iste an,aksiyon
iz ver bil git,aksiyon
hayır efendim sürükle git,aksiyon
dikkat polis,aksiyon
polis dikkat,aksiyon
çavuş powell,aksiyon
ver,aksiyon
mü yardımcı dwayne robinson,aksiyon
kim,aksiyon
hans gruber,aksiyon
karşı doğrudan saldırı,aksiyon
fayda olmadık gör herhalde,aksiyon
başka,aksiyon
öl iste,aksiyon
iste bay gruber,aksiyon
dünya yerinde hapis acı çek,aksiyon
yoldaş,aksiyon
amerikan hükümet,aksiyon
gövde gösteri yap bayıl,aksiyon
say insan hemen,aksiyon
serbest bırak,aksiyon
kuzey i̇rlanda yeni provo cephe,aksiyon
7 üye kana liberte qoebec hapis 5 lider,aksiyon
sri lanka asya şafak 9 üye,aksiyon
ne de,aksiyon
asya şafak,aksiyon
times dergi oku,aksiyon
ihtilal kardeş serbest bırak bina,aksiyon
rehine dam çıkar,aksiyon
biz helikopter,aksiyon
los angeles uluslararası hava alan gel,aksiyon
yeni talimat öğren,aksiyon
getir saat,aksiyon
dur dakika bay gruber,aksiyon
deli,aksiyon
yetki,aksiyon
i̇ki saat yeterli,aksiyon
alo,aksiyon
alo,aksiyon
eddy de yaz,aksiyon
git biri ara,aksiyon
se yap çalış,aksiyon
kim umur,aksiyon
theo vaktinde ilerle,aksiyon
tane kal,aksiyon
sonra kal,aksiyon
um hak çık,aksiyon
sonuncu aç mucize gerek,aksiyon
noel theo,aksiyon
mucize zaman,aksiyon
neşelen son kilit aç haber ver,aksiyon
karl küçük pislik yakala tetik,aksiyon
fritz patla kontrol,aksiyon
kontrol et,aksiyon
tetik bul,aksiyon
powell mı,aksiyon
bura john,aksiyon
bura,aksiyon
i̇nan yap yok,aksiyon
yanıl iki yan de,aksiyon
bil,aksiyon
hans anlat saçmalık dinle,aksiyon
anlam dost,aksiyon
sor dost,aksiyon
ara zaman ev,aksiyon
git memur,aksiyon
araba kullan şekil bak sokak çalış anla,aksiyon
genç,aksiyon
genç,aksiyon
rehin terörist terörist rehin,aksiyon
ad kitap yazar biz,aksiyon
doktor hesseldorf,aksiyon
ön saat içinde ne ol,aksiyon
sağ gail sıra rehine helsinki,aksiyon
sendrom safha yaşa ol,aksiyon
i̇sveç dek helsinki,aksiyon
finlandiya,aksiyon
genel,aksiyon
rehine terörist psikolojik değişim,aksiyon
geçir kendi birbiri bağımlı hisset başla,aksiyon
garip güven bağ oluş,aksiyon
kurtul,aksiyon
rehine terörist yakın kur hapis,aksiyon
ziyaret gör,aksiyon
hayır,aksiyon
hayır hayat,aksiyon
asya şafak,aksiyon
şafak,aksiyon
efendim evet,aksiyon
efendim fbi gel,aksiyon
fbi gel,aksiyon
evet efendim ora,aksiyon
tut,aksiyon
ağız sprey mi,aksiyon
merhaba,aksiyon
git bak,aksiyon
ajan johnson,aksiyon
ozel ajan johnson,aksiyon
nasıl,aksiyon
akraba değil,aksiyon
dwayne robinson los angeles poli,aksiyon
yetkili,aksiyon
değil,aksiyon
merhaba,aksiyon
git,aksiyon
tanrı,aksiyon
hayır,aksiyon
biri,aksiyon
biri,aksiyon
hayır hayır öldür,aksiyon
yap,aksiyon
öldür öldür,aksiyon
dur dur dur sakin,aksiyon
sakin,aksiyon
zarar ver,aksiyon
zarar ver,aksiyon
tanrı,aksiyon
yap,aksiyon
ara,aksiyon
çıkma başar,aksiyon
çatı çık çalış,aksiyon
yar iste çalış,aksiyon
bil,aksiyon
i̇şte,aksiyon
dur dur dur,aksiyon
hayır hayır çatı,aksiyon
çatı boş ver,aksiyon
taraf adam,aksiyon
yaşa iste yan ayrıl,aksiyon
iş hallet şekli yukarı san 30 35,aksiyon
rehin var,aksiyon
30 kat ol,aksiyon
7 8 tane,aksiyon
terörist ol,aksiyon
7 senaryo benze,aksiyon
ilgilen,aksiyon
yar gerek zaman,aksiyon
haber ver,aksiyon
unut mu,aksiyon
john mac klein ol,aksiyon
şimdi bilgi sayesinde al,aksiyon
sayesinde 12 7 terörist karşı karşı,aksiyon
i̇çerde,aksiyon
polis ol,aksiyon
bil araştır,aksiyon
hayır,aksiyon
sigar iç mi,aksiyon
evet,aksiyon
sağ,aksiyon
nakatomi çalış değil,aksiyon
new york poli,aksiyon
new york,aksiyon
evet,aksiyon
yanlışlıkla noel parti davet et,aksiyon
bil,aksiyon
evet,aksiyon
pantolon yakala,aksiyon
ad john mac klein,aksiyon
clay,aksiyon
bill clay,aksiyon
taba kullan bilir mi bill,aksiyon
hafta son paintball komando ol,aksiyon
kırmızı boya ateş et oy bilir mi,aksiyon
aptal gel,aksiyon
gerçek et bill,aksiyon
yap gerek tetik çek,aksiyon
hadi,aksiyon
silah bırak,aksiyon
hemen tetik ver,aksiyon
vay vay vay hans,aksiyon
bırak,aksiyon
hemen,aksiyon
aksa gerçekten inandırıcı,aksiyon
aksa,aksiyon
televizyon çıkma gerek,aksiyon
tetik yap hans,aksiyon
patla kullan,aksiyon
kullan,aksiyon
üç say,aksiyon
evet,aksiyon
takagi yap,aksiyon
kurşun,aksiyon
aptal ol san hans,aksiyon
de,aksiyon
cam ateş,aksiyon
aman tanrı,aksiyon
gülümse karl,aksiyon
i̇şimize bak,aksiyon
diplomasi başvur son kaynak,aksiyon
zaman,aksiyon
söyle mi,aksiyon
terörizm tıpkı rehine,aksiyon
bul,aksiyon
bul söyle,aksiyon
mac klein rozet numara sicil aile,aksiyon
adres,aksiyon
los angelesta,aksiyon
harika,aksiyon
i̇şe başla,aksiyon
tanrı,aksiyon
ada kız görün,aksiyon
hala hayat,aksiyon
john insa kız,aksiyon
hans mucize gerçek altın aç,aksiyon
geri elektromanyetik kilit kal dost,aksiyon
dışarı dost yap bak,aksiyon
hemen ara,aksiyon
john,aksiyon
john mac klein hala mı,aksiyon
evet bulun durum düşün,aksiyon
philedelphia ol tercih et,aksiyon
i̇ki kötü ada hakla,aksiyon
bura duy sevin,aksiyon
bahis gir,aksiyon
yüksel,aksiyon
bil iste,aksiyon
20 yatır,aksiyon
kaybet öde,aksiyon
powell düztaban mı,aksiyon
bahset ahbap,aksiyon
sokak ayrıl,aksiyon
se masa baş yeterince şeref,aksiyon
hayır,aksiyon
kaz,aksiyon
araba kullan,aksiyon
düşün normal,aksiyon
yap,aksiyon
müdür ayak,aksiyon
araba ez,aksiyon
çocuk vur,aksiyon
13 yaş,aksiyon
hava karar,aksiyon
gör,aksiyon
oyuncak,aksiyon
silah gerçek görün,aksiyon
eğitim acemi hata,aksiyon
yaşa dış öğret,aksiyon
kimse silah çekeme,aksiyon
üzgün dost,aksiyon
yap dost,aksiyon
bil,aksiyon
kendi berbat hisset,aksiyon
hal haber fark et,aksiyon
olay polis ilgilen,aksiyon
federal,aksiyon
i̇yi bil,aksiyon
beledi mühendis,aksiyon
şehir hat git,aksiyon
tak elbise adam bil,aksiyon
fbi,aksiyon
bina elektrik kes emret,aksiyon
saat dakik,aksiyon
saat kilit,aksiyon
kesinlikle,aksiyon
bina elektrik içeri kes,aksiyon
terörist eylem otomatik kes,aksiyon
mucize iste theo mucize,aksiyon
karış fbi,aksiyon
kahrolası bina elektrik kes iste,aksiyon
sor,aksiyon
umur,aksiyon
elektrik kes iste,aksiyon
mahalle elektrik,aksiyon
kes,aksiyon
umur sersem,aksiyon
bina elektrik kes,aksiyon
kapkaranlık ol,aksiyon
anla,aksiyon
yap,aksiyon
evet yap,aksiyon
hayır yap,aksiyon
telsiz,aksiyon
yap söyle,aksiyon
merkez kes,aksiyon
koca şalter indir,aksiyon
mahalle bahset,aksiyon
mahal,aksiyon
evet,aksiyon
johnson deli dost,aksiyon
gece noel arife,aksiyon
binlerce insan,aksiyon
umur,aksiyon
iz gerekli,aksiyon
i̇şimden ol,aksiyon
i̇zin,aksiyon
birleşik devlet hükümet de,aksiyon
bak,aksiyon
elektrik kes,aksiyon
iş ol,aksiyon
merkez,aksiyon
evet,aksiyon
walter,aksiyon
nakatomi deyi,aksiyon
söyle,aksiyon
elektrik kesme mümkün ol,aksiyon
delir,aksiyon
beledi başkan ara,aksiyon
ol,aksiyon
bak de yap,aksiyon
tepe herif dur,aksiyon
elektrik kes,aksiyon
hemen kes,aksiyon
acil aydınlat çalış,aksiyon
powell powell konuş ben,aksiyon
ne,aksiyon
fbi sor,aksiyon
el terörist yen kitap,aksiyon
yaz ad ad uygula,aksiyon
aç,aksiyon
aç,aksiyon
evet,aksiyon
mutlu noel,aksiyon
korku alt et,aksiyon
beledi başkan geber,aksiyon
evet,aksiyon
yap,aksiyon
elektrik fatura,aksiyon
öde tutukla mı,aksiyon
elektrik kes,aksiyon
bırak terle,aksiyon
helikopter ver,aksiyon
san,aksiyon
ajan johnson,aksiyon
hayır,aksiyon
hava destek 5 dakika,aksiyon
içinde kalkış hazır ol iste,aksiyon
evet silah,aksiyon
yol,aksiyon
fbi konuş iste,aksiyon
fbi dan özel ajan johnson,aksiyon
dışişi bakanlık arkadaş serbest bırak sağla,aksiyon
helikopter iste gel,aksiyon
duy,aksiyon
hazır ol,aksiyon
ceset torba hazırla,aksiyon
helikopter in an çatı hava uçur,aksiyon
karışık kaç,aksiyon
soru anla,aksiyon
plaj otur faiz al ol,aksiyon
tanrı,aksiyon
powell,aksiyon
powell dakika,aksiyon
bura john,aksiyon
dinle kötü,aksiyon
hisset başla,aksiyon
yap iste,aksiyon
kar bul,aksiyon
sor,aksiyon
zaman gel bil,aksiyon
söyle iste,aksiyon
aptal tek ol geç anla söyle,aksiyon
i̇şleri yolun gir başla destek ol,aksiyon
arka ol,aksiyon
lanet,aksiyon
sersem baş gelen şe,aksiyon
binlerce sev de duy,aksiyon
özür dil de duy,aksiyon
söyle iste,aksiyon
john özür dile,aksiyon
anla dost,aksiyon
evet anla,aksiyon
kendi söyle,aksiyon
kendi,aksiyon
dikkat et kurtul duy,aksiyon
san yukarı ada bağ,aksiyon
john,aksiyon
john,aksiyon
yukarı halt karış hans,aksiyon
john,aksiyon
dinle sür kapat,aksiyon
git şe bak,aksiyon
dakika,aksiyon
iste,aksiyon
hayır efendim,aksiyon
ev han,aksiyon
i̇çeri al,aksiyon
o konuş iste,aksiyon
hayır kusur bak içeri al,aksiyon
geri geri çekil geri çekil,aksiyon
içeri,aksiyon
al göçmen büro ara,aksiyon
anla,aksiyon
bak çocuk anne baba konuş,aksiyon
gel,aksiyon
ne yap hans,aksiyon
yap,aksiyon
aman tanrı lanet,aksiyon
powell powell dinle kandır,aksiyon
bina çatı patla dolu,aksiyon
john,aksiyon
john,aksiyon
john dinle,aksiyon
anla,aksiyon
hayır kandır söz,aksiyon
tahmin et,aksiyon
i̇kimiz profesyonel,aksiyon
kişisel,aksiyon
gel,aksiyon
helikopter gel,aksiyon
grup topla zaman gel bayan cenaro,aksiyon
anne baba önem insan,aksiyon
cesur,aksiyon
izle o söyle iste,aksiyon
ev dön,aksiyon
bayan mac klein,aksiyon
siz tanış güzel,aksiyon
ayak kalk,aksiyon
çatı,aksiyon
kitle geri dön,aksiyon
boyun kır kardeş bağır duy,aksiyon
se kaç ölü ol,aksiyon
terörist çıkar rehine fazla,aksiyon
25 in kaybet,aksiyon
i̇yi,aksiyon
dayan,aksiyon
silah içeri tut,aksiyon
şaşır,aksiyon
silah gör,aksiyon
acele et,aksiyon
acele et,aksiyon
hadi hadi yürü,aksiyon
theo,aksiyon
küçük ikramiye,aksiyon
otur,aksiyon
bak,aksiyon
otur de,aksiyon
polis karı işe yara,aksiyon
mac klein haber,aksiyon
mac klein,aksiyon
yürü yürü hadi,aksiyon
pislik herif geber,aksiyon
hazır,aksiyon
kamyon,aksiyon
kamyon,aksiyon
hava süslü konuş,aksiyon
sıradan adi hırsız,aksiyon
istisna hırsız,aksiyon
bayan mac klein,aksiyon
kaçır nazik ol,aksiyon
pislik herif geber,aksiyon
pişir ye,aksiyon
hoşlan çavuş,aksiyon
saygon saldır,aksiyon
zaman lise öğrenci salak,aksiyon
holly,aksiyon
holly cenaro,aksiyon
holly,aksiyon
holly,aksiyon
götür,aksiyon
kasa,aksiyon
kas,aksiyon
30 un kat,aksiyon
götür,aksiyon
hep aşağı in,aksiyon
dam patla döşe,aksiyon
aşağı in,aksiyon
aşağı in,aksiyon
git,aksiyon
aşağı,aksiyon
terörist rehine ateş,aksiyon
sol çevir,aksiyon
geber,aksiyon
yan salak,aksiyon
geri dön,aksiyon
manyak geber,aksiyon
john halt et,aksiyon
pislik bulaş,aksiyon
aşağı in,aksiyon
çatı hava uçur,aksiyon
karl,aksiyon
uçur de,aksiyon
söz ver,aksiyon
asla yüksek bina çık,aksiyon
tanrı öl iz ver,aksiyon
yakala,aksiyon
aman tanrı,aksiyon
herhalde başka fbi ajan ihtiyaç ol,aksiyon
lanet,aksiyon
tanrı,aksiyon
ne,aksiyon
yap,aksiyon
bina baş yık otur mı,aksiyon
kap çene,aksiyon
lanet,aksiyon
lanet,aksiyon
kalk de,aksiyon
bırak,aksiyon
dayan bebek,aksiyon
dayan tatlı,aksiyon
tanrı,aksiyon
hans,aksiyon
aman tanrı,aksiyon
merhaba tatlı,aksiyon
demek iste buy adi soygun,aksiyon
silah bırak,aksiyon
bina hava uçur hans,aksiyon
600 dol çalar orta rahatlıkla kaybol,aksiyon
600 dol çalar ara bul,aksiyon
öl düşün vazgeç,aksiyon
silah bırak,aksiyon
hayır,aksiyon
kazan,aksiyon
hala kovboy bay mac klein,aksiyon
amerika aynı,aksiyon
john wayne grace kelly gün batım,aksiyon
yürü,aksiyon
gerry cooper salak,aksiyon
şaka yeter,aksiyon
kovboy ol hans,aksiyon
evet,aksiyon
ne söyle,aksiyon
yaşasın kovboy pislik herif,aksiyon
holly,aksiyon
i̇yi yolcu hans,aksiyon
holly,aksiyon
um rehin değil,aksiyon
dikkat et,aksiyon
yavaş,aksiyon
ambulans gel,aksiyon
ambulans çağır,aksiyon
hadi koş yara yar et hadi,aksiyon
kar holly,aksiyon
holly cenaro,aksiyon
holly mac klein,aksiyon
merhaba holly,aksiyon
koca,aksiyon
bak,aksiyon
mac klein,aksiyon
mac klein açıkla iste,aksiyon
cevapla ver gerek,aksiyon
ellis öldür mal zarar,aksiyon
polis iş karış,aksiyon
iki içeri gir başka bak,aksiyon
efendim,aksiyon
sol git,aksiyon
hayır,aksiyon
ben,aksiyon
bay mac klein,aksiyon
bay mac klein inanılmaz,aksiyon
olay bit duygu ne,aksiyon
vay vay vay,aksiyon
i̇yi noel argyle,aksiyon
siz,aksiyon
çek,aksiyon
noel anlayış buy,aksiyon
yeni yıl mutlaka ol,aksiyon
